 ,Area,Mean,Min,Max,Length,file
1,0.039,32.497,18.376,47.771,0.299,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
2,0.129,33.286,21.477,55.332,1.130,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
3,0.168,22.599,15.008,44.239,1.430,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
4,0.129,33.004,19.286,48.256,1.080,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
5,0.103,21.752,12.425,34.128,0.873,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
6,0.065,21.488,12.029,30.242,0.473,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
7,0.065,30.407,13.441,41.203,0.473,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
8,0.026,39.944,37.299,42.588,0.212,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
9,0.116,17.490,12.572,24.838,0.974,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
10,0.052,23.103,11.729,34.430,0.417,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
11,0.401,25.399,13.052,73.562,3.471,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
12,0.052,19.779,15.249,22.677,0.389,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
13,0.297,24.056,6.508,48.059,2.613,1952e871-cc42-4c20-bdc3-7885c4b84d1d.tif
