 ,Area,Mean,Min,Max,Length,file
1,0.426,84.661,38.088,192.850,3.672,26db399d-163f-4fb0-b049-4b3917f04fca.tif
2,0.052,222.281,188.574,238.115,0.430,26db399d-163f-4fb0-b049-4b3917f04fca.tif
3,0.065,88.101,60.790,117.251,0.489,26db399d-163f-4fb0-b049-4b3917f04fca.tif
4,0.349,137.759,89.218,198.824,3.044,26db399d-163f-4fb0-b049-4b3917f04fca.tif
5,0.297,91.686,48.523,166.115,2.531,26db399d-163f-4fb0-b049-4b3917f04fca.tif
6,0.220,145.474,55.225,221.999,1.924,26db399d-163f-4fb0-b049-4b3917f04fca.tif
7,0.052,149.987,81.429,221.074,0.391,26db399d-163f-4fb0-b049-4b3917f04fca.tif
8,0.065,167.735,72.554,233.947,0.489,26db399d-163f-4fb0-b049-4b3917f04fca.tif
9,0.078,166.647,79.599,229.554,0.581,26db399d-163f-4fb0-b049-4b3917f04fca.tif
10,0.039,156.350,87.157,215.843,0.241,26db399d-163f-4fb0-b049-4b3917f04fca.tif
11,0.452,87.698,51.599,148.093,3.911,26db399d-163f-4fb0-b049-4b3917f04fca.tif
12,0.129,70.391,49.729,125.901,1.064,26db399d-163f-4fb0-b049-4b3917f04fca.tif
13,0.078,210.983,84.039,254.832,0.572,26db399d-163f-4fb0-b049-4b3917f04fca.tif
14,0.052,113.719,71.202,196.019,0.391,26db399d-163f-4fb0-b049-4b3917f04fca.tif
15,0.168,103.830,78.896,174.680,1.479,26db399d-163f-4fb0-b049-4b3917f04fca.tif
16,0.026,214.965,207.651,222.280,0.213,26db399d-163f-4fb0-b049-4b3917f04fca.tif
17,0.052,157.146,121.851,195.776,0.438,26db399d-163f-4fb0-b049-4b3917f04fca.tif
