 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:cell body:1,151.495,657.354,442.582,214.422,162.000,2602.000,0.000,0.000,99585.925,560.000,1926706.000,0,0.000
2,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:nucleus:1,60.681,659.460,240.182,519.914,255.000,1779.000,0.000,0.000,40016.495,624.500,774206.000,0,0.000
3,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:cytoplasm:1,90.866,655.693,536.886,214.422,162.000,2602.000,0.000,0.000,59580.181,416.500,1152708.000,0,0.000
4,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:dendrite 1:1,0.000,154.000,0.000,154.000,154.000,154.000,30.578,34.898,7.960,154.000,154.000,1,0.000
5,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:dendrite 1 background:1,0.000,148.000,0.000,148.000,148.000,148.000,32.852,37.171,7.650,148.000,148.000,1,0.000
6,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:dendrite 2:1,0.000,154.000,0.000,154.000,154.000,154.000,30.578,34.898,7.960,154.000,154.000,1,0.000
7,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:dendrite 2 background:1,0.000,148.000,0.000,148.000,148.000,148.000,32.852,37.171,7.650,148.000,148.000,1,0.000
8,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:dendrite 3:1,0.000,154.000,0.000,154.000,154.000,154.000,30.578,34.898,7.960,154.000,154.000,1,0.000
9,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:dendrite 3 background:1,0.000,148.000,0.000,148.000,148.000,148.000,32.852,37.171,7.650,148.000,148.000,1,0.000
10,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:AIS:1,7.546,612.169,78.509,532.534,428.877,785.067,0.000,0.000,4619.628,617.672,89376.745,0,33.029
11,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:AIS background:1,7.546,155.601,9.479,154.695,143.447,209.641,0.000,0.000,1174.216,153.442,22717.750,0,33.029
12,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:axon:1,26.929,589.679,116.650,539.025,323.935,953.226,0.000,0.000,15879.461,578.794,307222.653,0,118.443
13,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:axon background:1,26.929,156.104,15.235,151.144,143.485,300.343,0.000,0.000,4203.733,153.165,81330.338,0,118.443
14,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:growth cone:1,131.802,292.352,173.605,169.934,141.000,1787.000,0.000,0.000,38532.609,233.000,745497.000,0,0.000
15,SUM_2d3652ca-fede-4f8c-96d5-f7c3ed441251.tif:growth cone background:1,131.802,152.151,7.338,150.023,141.000,273.000,0.000,0.000,20053.887,151.000,387986.000,0,0.000
