 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:cell body:1,96.397,598.209,213.885,705.086,169.000,1197.000,0.000,0.000,57665.224,612.000,1115659.000,0,0.000
2,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:nucleus:1,85.594,585.101,169.900,607.832,172.000,1138.000,0.000,0.000,50081.119,593.000,968928.000,0,0.000
3,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:cytoplasm:1,50.033,535.716,255.897,307.539,169.000,1197.000,0.000,0.000,26803.556,458.500,518573.000,0,0.000
4,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:dendrite 1:1,2.894,200.848,22.272,162.871,160.113,254.250,0.000,0.000,581.352,200.218,11247.511,0,12.651
5,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:dendrite 1 background:1,2.894,144.496,4.938,144.137,136.226,162.700,0.000,0.000,418.240,144.169,8091.767,0,12.651
6,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:dendrite 2:1,0.000,143.000,0.000,143.000,143.000,143.000,55.132,18.984,7.391,143.000,143.000,1,0.000
7,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:dendrite 2 background:1,0.000,143.000,0.000,143.000,143.000,143.000,57.405,21.257,7.391,143.000,143.000,1,0.000
8,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:dendrite 3:1,0.000,143.000,0.000,143.000,143.000,143.000,55.132,18.984,7.391,143.000,143.000,1,0.000
9,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:dendrite 3 background:1,0.000,143.000,0.000,143.000,143.000,143.000,57.405,21.257,7.391,143.000,143.000,1,0.000
10,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:AIS:1,4.032,358.961,44.110,361.819,270.906,459.357,0.000,0.000,1447.185,356.514,27998.935,0,17.674
11,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:AIS background:1,4.032,141.766,3.989,140.932,134.503,154.696,0.000,0.000,571.542,140.917,11057.730,0,17.674
12,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:axon:1,11.888,340.855,49.758,347.517,251.730,475.671,0.000,0.000,4052.099,335.326,78396.659,0,52.134
13,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:axon background:1,11.888,141.266,3.901,137.365,132.220,150.641,0.000,0.000,1679.373,140.928,32491.120,0,52.134
14,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:growth cone:1,102.754,233.179,71.192,167.410,136.000,510.000,0.000,0.000,23960.091,211.500,463560.000,0,0.000
15,SUM_8a1103f8-2ece-48ec-b7e8-818e97dfab58.tif:growth cone background:1,102.754,142.007,6.540,139.998,132.000,197.000,0.000,0.000,14591.797,141.000,282310.000,0,0.000
