 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:cell body:1,65.539,454.455,170.359,608.256,150.000,1341.000,0.000,0.000,29784.664,462.000,576249.000,0,0.000
2,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:nucleus:1,34.941,565.679,114.064,570.568,272.000,1341.000,0.000,0.000,19765.111,566.500,382399.000,0,0.000
3,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:cytoplasm:1,30.599,327.449,130.580,206.551,150.000,1084.000,0.000,0.000,10019.552,297.000,193850.000,0,0.000
4,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:dendrite 1:1,1.809,252.245,31.716,226.519,207.499,367.144,0.000,0.000,456.323,251.326,8828.565,0,7.920
5,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:dendrite 1 background:1,1.809,118.547,1.408,118.009,117.060,122.399,0.000,0.000,214.458,118.000,4149.155,0,7.920
6,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:dendrite 2:1,0.000,117.000,0.000,117.000,117.000,117.000,66.840,39.502,6.047,117.000,117.000,1,0.000
7,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:dendrite 2 background:1,0.000,117.000,0.000,117.000,117.000,117.000,69.114,41.775,6.047,117.000,117.000,1,0.000
8,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:dendrite 3:1,0.000,117.000,0.000,117.000,117.000,117.000,66.840,39.502,6.047,117.000,117.000,1,0.000
9,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:dendrite 3 background:1,0.000,117.000,0.000,117.000,117.000,117.000,69.114,41.775,6.047,117.000,117.000,1,0.000
10,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:AIS:1,3.825,285.808,63.649,223.015,199.268,527.878,0.000,0.000,1093.174,266.561,21149.822,0,16.642
11,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:AIS background:1,3.825,118.956,1.666,118.006,117.058,124.761,0.000,0.000,454.988,118.533,8802.734,0,16.642
12,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:axon:1,15.299,259.035,63.270,226.525,144.685,751.965,0.000,0.000,3963.077,249.565,76674.333,0,67.225
13,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:axon background:1,15.299,124.666,13.786,120.595,117.200,250.926,0.000,0.000,1907.310,120.913,36901.045,0,67.225
14,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:growth cone:1,33.752,177.372,40.237,135.555,121.000,445.000,0.000,0.000,5986.611,170.000,115824.000,0,0.000
15,SUM_af605d60-05d1-43bc-b4aa-bcca8c9c003a.tif:growth cone background:1,33.752,129.406,39.018,117.611,117.000,430.000,0.000,0.000,4367.667,119.000,84502.000,0,0.000
