 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:cell body:1,148.497,347.061,179.314,143.301,129.000,1175.000,0.000,0.000,51537.559,308.000,997106.000,0,0.000
2,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:nucleus:1,57.838,409.816,153.055,365.891,191.000,1175.000,0.000,0.000,23702.896,371.000,458584.000,0,0.000
3,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:cytoplasm:1,90.659,307.025,183.359,143.178,129.000,1166.000,0.000,0.000,27834.663,240.000,538522.000,0,0.000
4,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:dendrite 1:1,0.000,126.000,0.000,126.000,126.000,126.000,73.661,65.249,6.513,126.000,126.000,1,0.000
5,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:dendrite 1 background:1,0.000,127.000,0.000,127.000,127.000,127.000,75.934,67.522,6.564,127.000,127.000,1,0.000
6,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:dendrite 2:1,0.000,126.000,0.000,126.000,126.000,126.000,73.661,65.249,6.513,126.000,126.000,1,0.000
7,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:dendrite 2 background:1,0.000,127.000,0.000,127.000,127.000,127.000,75.934,67.522,6.564,127.000,127.000,1,0.000
8,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:dendrite 3:1,0.000,126.000,0.000,126.000,126.000,126.000,73.661,65.249,6.513,126.000,126.000,1,0.000
9,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:dendrite 3 background:1,0.000,127.000,0.000,127.000,127.000,127.000,75.934,67.522,6.564,127.000,127.000,1,0.000
10,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:AIS:1,5.272,313.006,40.915,305.510,225.347,416.246,0.000,0.000,1650.196,317.357,31926.623,0,23.177
11,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:AIS background:1,5.272,128.209,1.489,127.131,126.000,133.330,0.000,0.000,675.932,127.902,13077.366,0,23.177
12,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:axon:1,16.230,250.151,65.503,215.696,149.968,428.088,0.000,0.000,4059.891,242.581,78547.418,0,71.375
13,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:axon background:1,16.230,128.634,1.659,127.008,126.000,138.004,0.000,0.000,2087.692,128.382,40390.942,0,71.375
14,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:growth cone:1,106.114,166.454,28.868,142.320,127.000,339.000,0.000,0.000,17663.047,159.000,341730.000,0,0.000
15,SUM_396ace8b-5aaa-4879-a3ad-ab7b8aa13919.tif:growth cone background:1,106.114,128.110,2.815,126.088,126.000,171.000,0.000,0.000,13594.183,128.000,263009.000,0,0.000
