 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:cell body:1,73.034,457.428,233.337,368.938,140.000,1196.000,0.000,0.000,33407.777,408.000,646346.000,0,0.000
2,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:nucleus:1,35.819,519.760,182.269,371.377,199.000,1148.000,0.000,0.000,18617.398,464.000,360194.000,0,0.000
3,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:cytoplasm:1,37.215,397.433,260.000,179.188,140.000,1196.000,0.000,0.000,14790.379,305.000,286152.000,0,0.000
4,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:dendrite 1:1,0.000,126.000,0.000,126.000,126.000,126.000,57.746,24.099,6.513,126.000,126.000,1,0.000
5,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:dendrite 1 background:1,0.000,128.000,0.000,128.000,128.000,128.000,60.020,26.372,6.616,128.000,128.000,1,0.000
6,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:dendrite 2:1,0.000,126.000,0.000,126.000,126.000,126.000,57.746,24.099,6.513,126.000,126.000,1,0.000
7,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:dendrite 2 background:1,0.000,128.000,0.000,128.000,128.000,128.000,60.020,26.372,6.616,128.000,128.000,1,0.000
8,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:dendrite 3:1,0.000,126.000,0.000,126.000,126.000,126.000,57.746,24.099,6.513,126.000,126.000,1,0.000
9,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:dendrite 3 background:1,0.000,128.000,0.000,128.000,128.000,128.000,60.020,26.372,6.616,128.000,128.000,1,0.000
10,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:AIS:1,4.135,260.889,44.356,249.646,194.102,370.740,0.000,0.000,1078.768,249.363,20871.102,0,17.970
11,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:AIS background:1,4.135,130.071,7.044,126.544,126.000,156.962,0.000,0.000,537.840,127.035,10405.683,0,17.970
12,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:axon:1,8.218,233.511,45.586,243.181,145.364,337.250,0.000,0.000,1919.056,227.390,37128.299,0,36.103
13,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:axon background:1,8.218,128.199,5.600,126.072,126.000,162.707,0.000,0.000,1053.574,126.599,20383.677,0,36.103
14,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:growth cone:1,44.348,214.423,57.002,164.496,132.000,486.000,0.000,0.000,9509.142,203.500,183975.000,0,0.000
15,SUM_7acd06ab-a465-4bdd-8933-587e194ce54b.tif:growth cone background:1,44.348,127.252,4.427,126.150,126.000,203.000,0.000,0.000,5643.305,126.000,109182.000,0,0.000
