 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:cell body:1,66.418,538.286,214.581,534.695,160.000,1036.000,0.000,0.000,35751.841,536.000,691697.000,0,0.000
2,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:nucleus:1,42.900,653.094,165.007,660.551,218.000,1036.000,0.000,0.000,28017.945,657.500,542068.000,0,0.000
3,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:cytoplasm:1,23.518,328.855,111.586,248.002,160.000,813.000,0.000,0.000,7733.895,299.000,149629.000,0,0.000
4,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:dendrite 1:1,2.946,243.908,22.711,188.839,188.565,328.849,0.000,0.000,718.594,245.180,13902.756,0,12.829
5,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:dendrite 1 background:1,2.946,119.746,4.227,118.553,110.856,134.742,0.000,0.000,352.792,119.190,6825.532,0,12.829
6,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:dendrite 2:1,0.000,111.000,0.000,111.000,111.000,111.000,32.113,98.044,5.737,111.000,111.000,1,0.000
7,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:dendrite 2 background:1,0.000,128.000,0.000,128.000,128.000,128.000,34.386,100.317,6.616,128.000,128.000,1,0.000
8,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:dendrite 3:1,0.000,111.000,0.000,111.000,111.000,111.000,32.113,98.044,5.737,111.000,111.000,1,0.000
9,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:dendrite 3 background:1,0.000,128.000,0.000,128.000,128.000,128.000,34.386,100.317,6.616,128.000,128.000,1,0.000
10,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:AIS:1,3.256,334.849,59.776,385.162,193.323,451.122,0.000,0.000,1090.366,340.469,21095.506,0,14.321
11,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:AIS background:1,3.256,119.234,4.366,115.676,112.275,133.253,0.000,0.000,388.261,118.406,7511.743,0,14.321
12,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:axon:1,10.286,253.126,73.885,205.989,162.081,478.710,0.000,0.000,2603.591,220.183,50372.129,0,45.079
13,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:axon background:1,10.286,116.650,7.649,112.655,108.478,182.220,0.000,0.000,1199.828,115.205,23213.280,0,45.079
14,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:growth cone:1,27.291,172.123,38.556,133.756,111.000,302.000,0.000,0.000,4697.379,165.000,90881.000,0,0.000
15,SUM_e62a48ed-b317-4f32-9fb9-00d818ea9ec2.tif:growth cone background:1,27.291,115.981,5.488,113.959,108.000,135.000,0.000,0.000,3165.217,115.000,61238.000,0,0.000
