 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:cell body:1,76.135,273.178,93.650,145.779,124.000,655.000,0.000,0.000,20798.441,279.000,402391.000,0,0.000
2,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:nucleus:1,38.300,333.584,63.368,313.393,166.000,553.000,0.000,0.000,12776.338,335.000,247186.000,0,0.000
3,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:cytoplasm:1,37.835,212.029,78.439,145.779,124.000,655.000,0.000,0.000,8022.103,185.000,155205.000,0,0.000
4,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:dendrite 1:1,3.101,131.975,5.924,126.211,124.025,150.050,0.000,0.000,409.284,130.119,7918.493,0,13.646
5,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:dendrite 1 background:1,3.101,124.690,2.657,123.029,123.000,137.636,0.000,0.000,386.693,123.920,7481.423,0,13.646
6,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:dendrite 2:1,0.000,124.000,0.000,124.000,124.000,124.000,27.926,82.868,6.409,124.000,124.000,1,0.000
7,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:dendrite 2 background:1,0.000,125.000,0.000,125.000,125.000,125.000,30.199,85.142,6.461,125.000,125.000,1,0.000
8,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:dendrite 3:1,0.000,124.000,0.000,124.000,124.000,124.000,27.926,82.868,6.409,124.000,124.000,1,0.000
9,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:dendrite 3 background:1,0.000,125.000,0.000,125.000,125.000,125.000,30.199,85.142,6.461,125.000,125.000,1,0.000
10,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:AIS:1,4.548,209.020,22.613,227.953,169.214,290.971,0.000,0.000,950.723,207.510,18393.803,0,19.998
11,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:AIS background:1,4.548,125.676,1.684,123.830,123.014,131.540,0.000,0.000,571.633,125.376,11059.486,0,19.998
12,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:axon:1,15.868,181.349,27.171,157.876,130.291,257.532,0.000,0.000,2877.635,176.668,55674.103,0,69.655
13,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:axon background:1,15.868,125.996,13.791,123.418,123.000,336.880,0.000,0.000,1999.292,124.406,38680.641,0,69.655
14,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:growth cone:1,34.941,143.905,17.918,132.188,123.000,219.000,0.000,0.000,5028.125,138.000,97280.000,0,0.000
15,SUM_ae7b1046-8e3d-452a-8ddc-b7f79588d508.tif:growth cone background:1,34.941,124.389,1.667,123.035,123.000,141.000,0.000,0.000,4346.217,124.000,84087.000,0,0.000
