 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:cell body:1,141.209,312.001,86.605,364.021,137.000,704.000,0.000,0.000,44057.447,313.000,852387.000,0,0.000
2,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:nucleus:1,66.004,328.030,73.000,267.098,156.000,634.000,0.000,0.000,21651.433,325.000,418894.000,0,0.000
3,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:cytoplasm:1,76.497,296.002,95.167,189.049,137.000,704.000,0.000,0.000,22643.258,293.000,438083.000,0,0.000
4,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:dendrite 1:1,0.000,127.000,0.000,127.000,127.000,127.000,75.707,69.569,6.564,127.000,127.000,1,0.000
5,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:dendrite 1 background:1,0.000,128.000,0.000,128.000,128.000,128.000,77.980,71.842,6.616,128.000,128.000,1,0.000
6,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:dendrite 2:1,0.000,127.000,0.000,127.000,127.000,127.000,75.707,69.569,6.564,127.000,127.000,1,0.000
7,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:dendrite 2 background:1,0.000,128.000,0.000,128.000,128.000,128.000,77.980,71.842,6.616,128.000,128.000,1,0.000
8,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:dendrite 3:1,0.000,127.000,0.000,127.000,127.000,127.000,75.707,69.569,6.564,127.000,127.000,1,0.000
9,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:dendrite 3 background:1,0.000,128.000,0.000,128.000,128.000,128.000,77.980,71.842,6.616,128.000,128.000,1,0.000
10,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:AIS:1,2.326,185.811,14.137,176.008,161.354,212.393,0.000,0.000,432.182,185.282,8361.507,0,10.041
11,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:AIS background:1,2.326,127.428,1.015,126.008,126.000,130.145,0.000,0.000,296.386,127.205,5734.238,0,10.041
12,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:axon:1,6.151,192.392,18.329,177.152,158.704,230.805,0.000,0.000,1183.360,190.145,22894.673,0,26.837
13,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:axon background:1,6.151,127.486,1.038,127.058,126.023,130.800,0.000,0.000,784.137,127.208,15170.831,0,26.837
14,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:growth cone:1,56.029,175.780,77.960,131.660,126.000,540.000,0.000,0.000,9848.726,138.000,190545.000,0,0.000
15,SUM_76085853-9d7f-4970-8df2-9e2d31c77d8e.tif:growth cone background:1,56.029,127.285,1.532,126.018,126.000,135.000,0.000,0.000,7131.637,127.000,137977.000,0,0.000
