 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:cell body:1,121.827,801.233,384.861,800.518,169.000,2038.000,0.000,0.000,97611.528,743.000,1888507.000,0,0.000
2,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:nucleus:1,59.647,910.424,331.938,661.938,371.000,1939.000,0.000,0.000,54304.010,822.500,1050629.000,0,0.000
3,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:cytoplasm:1,62.180,696.490,402.745,260.260,169.000,2038.000,0.000,0.000,43307.519,602.000,837878.000,0,0.000
4,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:dendrite 1:1,0.000,137.000,0.000,137.000,137.000,137.000,73.888,64.681,7.081,137.000,137.000,1,0.000
5,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:dendrite 1 background:1,0.000,153.000,0.000,153.000,153.000,153.000,76.162,66.954,7.908,153.000,153.000,1,0.000
6,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:dendrite 2:1,0.000,137.000,0.000,137.000,137.000,137.000,73.888,64.681,7.081,137.000,137.000,1,0.000
7,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:dendrite 2 background:1,0.000,153.000,0.000,153.000,153.000,153.000,76.162,66.954,7.908,153.000,153.000,1,0.000
8,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:dendrite 3:1,0.000,137.000,0.000,137.000,137.000,137.000,73.888,64.681,7.081,137.000,137.000,1,0.000
9,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:dendrite 3 background:1,0.000,153.000,0.000,153.000,153.000,153.000,76.162,66.954,7.908,153.000,153.000,1,0.000
10,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:AIS:1,3.928,795.433,118.485,817.565,577.955,1143.303,0.000,0.000,3124.636,787.818,60452.875,0,17.070
11,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:AIS background:1,3.928,151.308,5.790,147.802,140.614,170.533,0.000,0.000,594.370,150.112,11499.373,0,17.070
12,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:axon:1,10.544,702.480,131.625,709.030,450.295,1129.639,0.000,0.000,7407.074,701.760,143305.935,0,46.302
13,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:axon background:1,10.544,149.276,6.204,145.705,139.000,191.813,0.000,0.000,1573.993,148.263,30452.306,0,46.302
14,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:growth cone:1,137.281,299.922,115.595,181.180,137.000,917.000,0.000,0.000,41173.563,274.000,796592.000,0,0.000
15,SUM_04d185db-1795-4ee4-bc4b-f50d70897680.tif:growth cone background:1,137.281,149.443,9.726,145.189,135.000,246.000,0.000,0.000,20515.660,148.000,396920.000,0,0.000
