 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:cell body:1,92.778,470.449,319.176,160.379,130.000,1544.000,0.000,0.000,43647.517,359.000,844456.000,0,0.000
2,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:nucleus:1,32.356,738.316,222.048,605.777,334.000,1544.000,0.000,0.000,23889.073,668.500,462186.000,0,0.000
3,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:cytoplasm:1,60.422,327.006,266.533,154.363,130.000,1516.000,0.000,0.000,19758.444,218.000,382270.000,0,0.000
4,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:dendrite 1:1,0.000,125.000,0.000,125.000,125.000,125.000,58.428,11.936,6.461,125.000,125.000,1,0.000
5,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:dendrite 1 background:1,0.000,124.000,0.000,124.000,124.000,124.000,60.702,14.209,6.409,124.000,124.000,1,0.000
6,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:dendrite 2:1,0.000,125.000,0.000,125.000,125.000,125.000,58.428,11.936,6.461,125.000,125.000,1,0.000
7,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:dendrite 2 background:1,0.000,124.000,0.000,124.000,124.000,124.000,60.702,14.209,6.409,124.000,124.000,1,0.000
8,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:dendrite 3:1,0.000,125.000,0.000,125.000,125.000,125.000,58.428,11.936,6.461,125.000,125.000,1,0.000
9,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:dendrite 3 background:1,0.000,124.000,0.000,124.000,124.000,124.000,60.702,14.209,6.409,124.000,124.000,1,0.000
10,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:AIS:1,5.220,206.266,25.997,213.345,161.687,269.642,0.000,0.000,1076.793,204.000,20832.892,0,22.880
11,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:AIS background:1,5.220,124.782,1.343,123.073,123.000,130.511,0.000,0.000,651.410,124.605,12602.947,0,22.884
12,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:axon:1,15.196,194.268,38.739,177.371,138.512,454.319,0.000,0.000,2952.104,189.155,57114.858,0,66.786
13,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:axon background:1,15.196,124.849,1.309,123.016,123.000,131.255,0.000,0.000,1897.204,124.559,36705.530,0,66.786
14,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:growth cone:1,38.507,173.082,38.878,135.072,125.000,698.000,0.000,0.000,6664.850,166.000,128946.000,0,0.000
15,SUM_49cd3c91-dd4c-4ab8-803e-7e0551eb3e12.tif:growth cone background:1,38.507,124.431,1.589,123.020,123.000,133.000,0.000,0.000,4791.450,124.000,92701.000,0,0.000
