 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:cell body:1,280.558,469.979,170.297,478.975,151.000,1194.000,0.000,0.000,131856.172,462.500,2551044.000,0,0.000
2,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:nucleus:1,72.982,496.456,129.272,506.256,255.000,1194.000,0.000,0.000,36232.479,478.000,700996.000,0,0.000
3,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:cytoplasm:1,207.576,460.669,181.642,280.604,151.000,1060.000,0.000,0.000,95623.693,451.000,1850048.000,0,0.000
4,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:dendrite 1:1,2.843,264.948,25.873,231.080,224.875,327.348,0.000,0.000,753.193,264.113,14572.162,0,12.320
5,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:dendrite 1 background:1,2.843,152.378,18.153,143.535,135.575,252.016,0.000,0.000,433.180,147.856,8380.802,0,12.320
6,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:dendrite 2:1,0.000,144.000,0.000,144.000,144.000,144.000,61.952,90.485,7.443,144.000,144.000,1,0.000
7,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:dendrite 2 background:1,0.000,155.000,0.000,155.000,155.000,155.000,64.226,92.758,8.012,155.000,155.000,1,0.000
8,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:dendrite 3:1,0.000,144.000,0.000,144.000,144.000,144.000,61.952,90.485,7.443,144.000,144.000,1,0.000
9,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:dendrite 3 background:1,0.000,155.000,0.000,155.000,155.000,155.000,64.226,92.758,8.012,155.000,155.000,1,0.000
10,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:AIS:1,5.996,637.261,132.870,463.499,380.816,890.862,0.000,0.000,3820.829,628.663,73922.230,0,26.186
11,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:AIS background:1,5.996,147.123,9.256,144.509,136.426,211.671,0.000,0.000,882.106,144.749,17066.253,0,26.186
12,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:axon:1,16.333,558.686,134.284,426.797,311.387,960.725,0.000,0.000,9125.088,539.986,176544.635,0,71.731
13,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:axon background:1,16.333,147.609,10.128,144.703,134.500,220.140,0.000,0.000,2410.923,145.674,46644.532,0,71.731
14,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:growth cone:1,40.006,235.163,75.189,183.318,137.000,664.000,0.000,0.000,9407.887,217.000,182016.000,0,0.000
15,SUM_6f7b5215-708a-49c3-87a1-4e5dd49f6f64.tif:growth cone background:1,40.006,146.253,9.887,141.129,132.000,246.000,0.000,0.000,5850.984,144.000,113200.000,0,0.000
