 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:cell body:1,75.618,583.958,315.675,496.059,160.000,1898.000,0.000,0.000,44157.927,512.000,854331.000,0,0.000
2,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:nucleus:1,41.815,610.072,238.987,542.180,228.000,1760.000,0.000,0.000,25510.085,542.000,493548.000,0,0.000
3,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:cytoplasm:1,33.803,551.656,388.003,204.129,160.000,1898.000,0.000,0.000,18647.842,379.500,360783.000,0,0.000
4,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:dendrite 1:1,1.344,178.966,14.369,172.255,152.920,213.653,0.000,0.000,240.507,176.023,4653.129,0,5.788
5,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:dendrite 1 background:1,1.344,129.481,11.038,123.294,123.014,170.786,0.000,0.000,174.005,126.335,3366.503,0,5.788
6,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:dendrite 2:1,0.000,123.000,0.000,123.000,123.000,123.000,15.517,94.179,6.358,123.000,123.000,1,0.000
7,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:dendrite 2 background:1,0.000,124.000,0.000,124.000,124.000,124.000,17.790,96.452,6.409,124.000,124.000,1,0.000
8,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:dendrite 3:1,0.000,123.000,0.000,123.000,123.000,123.000,15.517,94.179,6.358,123.000,123.000,1,0.000
9,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:dendrite 3 background:1,0.000,124.000,0.000,124.000,124.000,124.000,17.790,96.452,6.409,124.000,124.000,1,0.000
10,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:AIS:1,3.360,490.745,128.962,352.970,293.836,825.000,0.000,0.000,1648.740,446.694,31898.447,0,14.694
11,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:AIS background:1,3.360,305.231,285.588,126.376,124.272,1201.487,0.000,0.000,1025.473,134.747,19840.010,0,14.694
12,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:axon:1,11.216,327.280,152.485,197.580,170.250,836.591,0.000,0.000,3670.805,263.377,71019.704,0,49.304
13,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:axon background:1,11.216,179.613,166.775,125.110,123.153,1125.403,0.000,0.000,2014.563,125.792,38976.100,0,49.304
14,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:growth cone:1,31.943,200.288,82.262,149.344,127.000,1167.000,0.000,0.000,6397.731,178.000,123778.000,0,0.000
15,SUM_f2fb76b8-66b7-40e8-a3d0-048fec4a9347.tif:growth cone background:1,31.943,127.699,20.632,123.721,123.000,492.000,0.000,0.000,4079.046,124.000,78918.000,0,0.000
