 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:cell body:1,57.631,583.750,309.520,206.398,154.000,1566.000,0.000,0.000,33642.178,555.000,650881.000,0,0.000
2,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:nucleus:1,23.931,775.497,249.383,565.789,410.000,1566.000,0.000,0.000,18558.527,689.000,359055.000,0,0.000
3,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:cytoplasm:1,33.700,447.586,274.015,225.350,154.000,1507.000,0.000,0.000,15083.652,350.500,291826.000,0,0.000
4,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:dendrite 1:1,1.034,252.641,30.614,230.439,213.151,314.894,0.000,0.000,261.166,246.706,5052.819,0,4.374
5,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:dendrite 1 background:1,1.034,125.845,1.835,125.670,123.449,130.425,0.000,0.000,130.091,125.675,2516.898,0,4.374
6,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:dendrite 2:1,1.602,177.151,22.084,159.716,145.139,239.617,0.000,0.000,283.849,176.308,5491.667,0,6.999
7,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:dendrite 2 background:1,1.602,126.034,1.798,124.120,123.187,129.915,0.000,0.000,201.944,125.612,3907.052,0,6.999
8,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:dendrite 3:1,0.000,125.000,0.000,125.000,125.000,125.000,71.956,58.201,6.461,125.000,125.000,1,0.000
9,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:dendrite 3 background:1,0.000,123.000,0.000,123.000,123.000,123.000,74.229,60.475,6.358,123.000,123.000,1,0.000
10,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:AIS:1,2.739,185.929,25.101,164.201,148.595,284.026,0.000,0.000,509.339,181.363,9854.261,0,12.005
11,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:AIS background:1,2.739,126.474,3.059,123.717,123.679,143.000,0.000,0.000,346.466,125.799,6703.145,0,12.005
12,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:axon:1,8.890,187.530,30.304,181.160,143.965,291.591,0.000,0.000,1667.178,181.023,32255.171,0,38.960
13,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:axon background:1,8.890,126.783,2.965,125.342,123.217,143.748,0.000,0.000,1127.123,126.003,21806.642,0,38.960
14,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:growth cone:1,52.876,150.252,25.746,131.859,123.000,291.000,0.000,0.000,7944.727,141.000,153708.000,0,0.000
15,SUM_5bdc22f6-0ae6-4ab7-9803-cceef3ddb70a.tif:growth cone background:1,52.876,125.649,3.305,124.031,123.000,171.000,0.000,0.000,6643.813,125.000,128539.000,0,0.000
