 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_9d5f2f98-e85b-4956-90cd-47fb110e627c.tif:growth cone:1,35.871,152.195,45.531,107.746,76,334,5459.351,144,105623.000
2,SUM_9d5f2f98-e85b-4956-90cd-47fb110e627c.tif:growth cone background:1,35.871,80.618,4.850,75.055,75,103,2891.844,80,55949.000
