 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:cell body:1,130.613,363.631,224.725,145.037,126.000,1209.000,0.000,0.000,47495.107,294.000,918896.000,0,0.000
2,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:nucleus:1,52.359,394.873,176.962,310.316,148.000,1174.000,0.000,0.000,20675.167,342.000,400006.000,0,0.000
3,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:cytoplasm:1,78.254,342.728,249.554,145.037,126.000,1209.000,0.000,0.000,26819.941,230.000,518890.000,0,0.000
4,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:dendrite 1:1,0.000,117.000,0.000,117.000,117.000,117.000,78.492,100.033,6.047,117.000,117.000,1,0.000
5,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:dendrite 1 background:1,0.000,120.000,0.000,120.000,120.000,120.000,80.765,102.307,6.202,120.000,120.000,1,0.000
6,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:dendrite 2:1,0.000,117.000,0.000,117.000,117.000,117.000,78.492,100.033,6.047,117.000,117.000,1,0.000
7,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:dendrite 2 background:1,0.000,120.000,0.000,120.000,120.000,120.000,80.765,102.307,6.202,120.000,120.000,1,0.000
8,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:dendrite 3:1,0.000,117.000,0.000,117.000,117.000,117.000,78.492,100.033,6.047,117.000,117.000,1,0.000
9,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:dendrite 3 background:1,0.000,120.000,0.000,120.000,120.000,120.000,80.765,102.307,6.202,120.000,120.000,1,0.000
10,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:AIS:1,7.598,197.770,20.976,193.337,139.775,262.750,0.000,0.000,1502.658,195.543,29072.178,0,33.225
11,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:AIS background:1,7.598,119.464,1.719,117.084,117.000,125.616,0.000,0.000,907.685,119.100,17561.136,0,33.225
12,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:axon:1,20.571,192.447,34.282,178.646,137.563,334.149,0.000,0.000,3958.917,186.971,76593.843,0,90.453
13,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:axon background:1,20.571,122.840,14.377,118.678,117.000,288.824,0.000,0.000,2527.007,119.398,48890.445,0,90.453
14,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:growth cone:1,77.582,168.990,44.850,134.455,117.000,448.000,0.000,0.000,13110.650,156.000,253654.000,0,0.000
15,SUM_c2012628-1be2-4daf-97c9-46686950a683.tif:growth cone background:1,77.582,118.812,1.911,117.037,117.000,136.000,0.000,0.000,9217.730,118.000,178337.000,0,0.000
