 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:cell body:1,158.059,248.618,103.535,166.961,127.000,747.000,0.000,0.000,39296.441,221.000,760275.000,0,0.000
2,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:nucleus:1,74.068,246.108,94.468,187.877,134.000,747.000,0.000,0.000,18228.659,220.000,352673.000,0,0.000
3,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:cytoplasm:1,84.147,250.631,110.896,147.188,127.000,735.000,0.000,0.000,21089.749,223.000,408027.000,0,0.000
4,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:dendrite 1:1,0.000,126.000,0.000,126.000,126.000,126.000,103.671,56.155,6.513,126.000,126.000,1,0.000
5,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:dendrite 1 background:1,0.000,126.000,0.000,126.000,126.000,126.000,105.944,58.428,6.513,126.000,126.000,1,0.000
6,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:dendrite 2:1,0.000,126.000,0.000,126.000,126.000,126.000,103.671,56.155,6.513,126.000,126.000,1,0.000
7,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:dendrite 2 background:1,0.000,126.000,0.000,126.000,126.000,126.000,105.944,58.428,6.513,126.000,126.000,1,0.000
8,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:dendrite 3:1,0.000,126.000,0.000,126.000,126.000,126.000,103.671,56.155,6.513,126.000,126.000,1,0.000
9,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:dendrite 3 background:1,0.000,126.000,0.000,126.000,126.000,126.000,105.944,58.428,6.513,126.000,126.000,1,0.000
10,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:AIS:1,2.791,221.188,26.924,196.611,160.899,266.590,0.000,0.000,617.359,227.244,11944.152,0,12.096
11,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:AIS background:1,2.791,124.765,1.192,123.576,123.175,128.432,0.000,0.000,348.233,124.478,6737.321,0,12.096
12,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:axon:1,15.713,226.113,28.789,191.563,160.677,338.359,0.000,0.000,3552.888,224.547,68738.335,0,68.955
13,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:axon background:1,15.713,125.193,1.751,124.436,123.000,141.854,0.000,0.000,1967.142,124.792,38058.635,0,68.955
14,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:growth cone:1,81.769,204.154,93.635,134.408,123.000,654.000,0.000,0.000,16693.499,163.000,322972.000,0,0.000
15,SUM_ddbaa399-cc81-4686-844a-b1a12ed0bc06.tif:growth cone background:1,81.769,124.463,2.073,123.072,123.000,160.000,0.000,0.000,10177.250,124.000,196901.000,0,0.000
