 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:cell body:1,135.524,276.225,90.760,311.992,126.000,658.000,0.000,0.000,37435.084,272.000,724263.000,0,0.000
2,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:nucleus:1,72.052,322.636,64.310,298.752,150.000,629.000,0.000,0.000,23246.499,325.000,449754.000,0,0.000
3,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:cytoplasm:1,63.472,223.542,87.611,158.211,126.000,658.000,0.000,0.000,14188.585,196.500,274509.000,0,0.000
4,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:dendrite 1:1,0.000,126.000,0.000,126.000,126.000,126.000,65.931,62.975,6.513,126.000,126.000,1,0.000
5,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:dendrite 1 background:1,0.000,128.000,0.000,128.000,128.000,128.000,68.204,65.249,6.616,128.000,128.000,1,0.000
6,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:dendrite 2:1,0.000,126.000,0.000,126.000,126.000,126.000,65.931,62.975,6.513,126.000,126.000,1,0.000
7,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:dendrite 2 background:1,0.000,128.000,0.000,128.000,128.000,128.000,68.204,65.249,6.616,128.000,128.000,1,0.000
8,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:dendrite 3:1,0.000,126.000,0.000,126.000,126.000,126.000,65.931,62.975,6.513,126.000,126.000,1,0.000
9,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:dendrite 3 background:1,0.000,128.000,0.000,128.000,128.000,128.000,68.204,65.249,6.616,128.000,128.000,1,0.000
10,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:AIS:1,5.996,333.214,54.161,277.027,242.110,430.293,0.000,0.000,1997.854,330.015,38652.832,0,26.269
11,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:AIS background:1,5.996,128.986,1.826,127.801,126.000,138.292,0.000,0.000,773.362,128.845,14962.359,0,26.269
12,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:axon:1,16.385,256.429,67.063,205.814,165.714,425.602,0.000,0.000,4201.547,229.116,81288.054,0,71.998
13,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:axon background:1,16.385,128.270,1.404,127.005,126.011,134.637,0.000,0.000,2101.686,128.066,40661.678,0,71.998
14,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:growth cone:1,131.337,137.691,12.889,129.154,126.000,221.000,0.000,0.000,18083.884,133.000,349872.000,0,0.000
15,SUM_7a7076ba-87f1-400c-a7e6-661d13516406.tif:growth cone background:1,131.337,127.384,1.603,126.029,126.000,141.000,0.000,0.000,16730.249,127.000,323683.000,0,0.000
