 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:cell body:1,52.566,443.553,221.276,350.828,125.000,1317.000,0.000,0.000,23315.708,388.000,451093.000,0,0.000
2,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:nucleus:1,31.012,510.685,213.151,354.035,199.000,1317.000,0.000,0.000,15837.509,459.000,306411.000,0,0.000
3,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:cytoplasm:1,21.554,346.959,195.731,156.357,125.000,970.000,0.000,0.000,7478.199,280.000,144682.000,0,0.000
4,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:dendrite 1:1,2.636,147.068,16.642,136.764,116.094,183.500,0.000,0.000,387.677,145.482,7500.463,0,11.423
5,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:dendrite 1 background:1,2.636,108.809,0.605,108.213,108.000,110.792,0.000,0.000,286.824,108.776,5549.235,0,11.423
6,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:dendrite 2:1,0.000,109.000,0.000,109.000,109.000,109.000,67.409,31.829,5.634,109.000,109.000,1,0.000
7,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:dendrite 2 background:1,0.000,134.000,0.000,134.000,134.000,134.000,69.682,34.102,6.926,134.000,134.000,1,0.000
8,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:dendrite 3:1,0.000,109.000,0.000,109.000,109.000,109.000,67.409,31.829,5.634,109.000,109.000,1,0.000
9,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:dendrite 3 background:1,0.000,134.000,0.000,134.000,134.000,134.000,69.682,34.102,6.926,134.000,134.000,1,0.000
10,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:AIS:1,2.326,211.688,26.033,180.167,176.869,276.171,0.000,0.000,492.369,207.331,9525.955,0,10.110
11,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:AIS background:1,2.326,109.678,3.517,108.040,108.000,128.260,0.000,0.000,255.102,108.820,4935.500,0,10.110
12,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:axon:1,6.306,231.330,41.386,198.328,181.825,437.878,0.000,0.000,1458.725,224.775,28222.204,0,27.651
13,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:axon background:1,6.306,109.520,3.863,108.062,108.000,139.551,0.000,0.000,690.616,108.587,13361.467,0,27.651
14,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:growth cone:1,54.943,180.022,73.257,115.451,109.000,476.000,0.000,0.000,9891.006,150.000,191363.000,0,0.000
15,SUM_20adb688-4ae1-11ed-8000-556518e77ad7.tif:growth cone background:1,54.943,108.678,1.324,108.043,108.000,130.000,0.000,0.000,5971.157,108.000,115525.000,0,0.000
