 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:cell body:1,168.965,227.374,88.775,167.502,126.000,913.000,0.000,0.000,38418.277,199.000,743285.000,0,0.000
2,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:nucleus:1,63.730,253.739,79.588,204.920,140.000,913.000,0.000,0.000,16170.839,238.000,312860.000,0,0.000
3,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:cytoplasm:1,105.235,211.407,90.251,161.234,126.000,566.000,0.000,0.000,22247.438,174.000,430425.000,0,0.000
4,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:dendrite 1:1,0.362,133.680,3.179,129.848,129.831,138.304,0.000,0.000,48.367,133.002,935.761,0,1.456
5,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:dendrite 1 background:1,0.362,125.736,1.492,124.631,124.623,129.000,0.000,0.000,45.492,125.447,880.149,0,1.456
6,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:dendrite 2:1,0.000,125.000,0.000,125.000,125.000,125.000,22.280,38.649,6.461,125.000,125.000,1,0.000
7,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:dendrite 2 background:1,0.000,124.000,0.000,124.000,124.000,124.000,24.554,40.923,6.409,124.000,124.000,1,0.000
8,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:dendrite 3:1,0.000,125.000,0.000,125.000,125.000,125.000,22.280,38.649,6.461,125.000,125.000,1,0.000
9,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:dendrite 3 background:1,0.000,124.000,0.000,124.000,124.000,124.000,24.554,40.923,6.409,124.000,124.000,1,0.000
10,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:AIS:1,3.877,171.903,17.276,163.209,143.423,216.304,0.000,0.000,666.387,168.224,12892.707,0,16.974
11,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:AIS background:1,3.877,124.406,0.996,123.597,123.000,128.771,0.000,0.000,482.264,124.282,9330.441,0,16.974
12,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:axon:1,11.216,167.801,15.537,161.161,138.424,223.396,0.000,0.000,1882.076,164.693,36412.850,0,49.159
13,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:axon background:1,11.216,124.551,1.932,123.925,123.000,141.940,0.000,0.000,1396.975,124.189,27027.516,0,49.159
14,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:growth cone:1,70.501,145.325,22.772,127.113,123.000,285.000,0.000,0.000,10245.580,138.000,198223.000,0,0.000
15,SUM_5eaafa8b-e436-4033-bdc1-d32cdc39910c.tif:growth cone background:1,70.501,124.258,1.544,123.025,123.000,136.000,0.000,0.000,8760.350,124.000,169488.000,0,0.000
