 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:cell body:1,151.650,246.765,71.503,209.021,132.000,849.000,0.000,0.000,37421.956,232.000,724009.000,0,0.000
2,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:nucleus:1,117.950,255.745,78.488,210.045,130.000,849.000,0.000,0.000,30165.133,238.000,583610.000,0,0.000
3,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:cytoplasm:1,50.912,237.072,70.076,163.494,132.000,507.000,0.000,0.000,12069.775,223.000,233516.000,0,0.000
4,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:dendrite 1:1,0.000,126.000,0.000,126.000,126.000,126.000,69.796,34.102,6.513,126.000,126.000,1,0.000
5,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:dendrite 1 background:1,0.000,127.000,0.000,127.000,127.000,127.000,72.069,36.376,6.564,127.000,127.000,1,0.000
6,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:dendrite 2:1,0.000,126.000,0.000,126.000,126.000,126.000,69.796,34.102,6.513,126.000,126.000,1,0.000
7,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:dendrite 2 background:1,0.000,127.000,0.000,127.000,127.000,127.000,72.069,36.376,6.564,127.000,127.000,1,0.000
8,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:dendrite 3:1,0.000,126.000,0.000,126.000,126.000,126.000,69.796,34.102,6.513,126.000,126.000,1,0.000
9,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:dendrite 3 background:1,0.000,127.000,0.000,127.000,127.000,127.000,72.069,36.376,6.564,127.000,127.000,1,0.000
10,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:AIS:1,6.151,325.672,40.321,294.989,244.519,461.669,0.000,0.000,2003.132,321.166,38754.939,0,26.967
11,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:AIS background:1,6.151,128.266,1.277,128.002,126.000,132.138,0.000,0.000,788.932,128.080,15263.603,0,26.967
12,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:axon:1,20.571,257.886,65.277,183.609,161.397,453.000,0.000,0.000,5305.105,254.217,102638.776,0,90.417
13,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:axon background:1,20.571,128.250,1.425,127.898,126.000,135.434,0.000,0.000,2638.289,127.996,51043.424,0,90.417
14,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:growth cone:1,42.280,149.526,20.424,146.490,126.000,395.000,0.000,0.000,6321.958,145.000,122312.000,0,0.000
15,SUM_b4ac6a08-0194-419e-a28d-1fc306f1b859.tif:growth cone background:1,42.280,129.111,7.723,126.150,126.000,203.000,0.000,0.000,5458.834,127.000,105613.000,0,0.000
