 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:cell body:1,81.045,307.365,156.040,139.191,126.000,740.000,0.000,0.000,24910.566,272.000,481949.000,0,0.000
2,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:nucleus:1,34.992,453.951,100.280,412.092,167.000,740.000,0.000,0.000,15884.751,455.000,307325.000,0,0.000
3,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:cytoplasm:1,46.053,195.987,80.422,134.895,126.000,632.000,0.000,0.000,9025.815,163.000,174624.000,0,0.000
4,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:dendrite 1:1,4.548,156.163,14.864,143.396,131.147,204.931,0.000,0.000,710.300,153.969,13742.305,0,19.931
5,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:dendrite 1 background:1,4.548,127.547,1.203,126.669,126.000,133.969,0.000,0.000,580.143,127.344,11224.131,0,19.931
6,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:dendrite 2:1,0.000,127.000,0.000,127.000,127.000,127.000,41.718,56.344,6.564,127.000,127.000,1,0.000
7,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:dendrite 2 background:1,0.000,129.000,0.000,129.000,129.000,129.000,43.992,58.618,6.668,129.000,129.000,1,0.000
8,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:dendrite 3:1,0.000,127.000,0.000,127.000,127.000,127.000,41.718,56.344,6.564,127.000,127.000,1,0.000
9,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:dendrite 3 background:1,0.000,129.000,0.000,129.000,129.000,129.000,43.992,58.618,6.668,129.000,129.000,1,0.000
10,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:AIS:1,4.393,242.031,31.619,198.907,181.798,298.593,0.000,0.000,1063.341,243.894,20572.642,0,19.287
11,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:AIS background:1,4.393,127.721,1.032,126.942,126.006,130.248,0.000,0.000,561.129,127.603,10856.263,0,19.287
12,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:axon:1,20.933,212.128,32.045,213.287,142.680,320.763,0.000,0.000,4440.542,208.350,85911.927,0,91.887
13,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:axon background:1,20.933,128.335,4.450,126.112,126.000,183.151,0.000,0.000,2686.464,127.633,51975.484,0,91.887
14,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:growth cone:1,32.925,212.397,45.676,201.477,128.000,524.000,0.000,0.000,6993.115,210.000,135297.000,0,0.000
15,SUM_c212a2d4-6446-4477-8a88-3e5ddaf7ab97.tif:growth cone background:1,32.925,127.256,1.406,126.016,126.000,134.000,0.000,0.000,4189.863,127.000,81062.000,0,0.000
