 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:cell body:1,143.484,206.818,58.637,155.586,109.000,465.000,0.000,0.000,29675.035,199.000,574128.000,0,0.000
2,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:nucleus:1,78.616,220.233,58.602,197.531,115.000,419.000,0.000,0.000,17313.848,214.000,334974.000,0,0.000
3,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:cytoplasm:1,81.149,182.777,52.893,137.508,109.000,465.000,0.000,0.000,14832.142,167.000,286960.000,0,0.000
4,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:dendrite 1:1,0.000,108.000,0.000,108.000,108.000,108.000,97.873,99.616,5.582,108.000,108.000,1,0.000
5,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:dendrite 1 background:1,0.000,110.000,0.000,110.000,110.000,110.000,100.147,101.890,5.686,110.000,110.000,1,0.000
6,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:dendrite 2:1,0.000,108.000,0.000,108.000,108.000,108.000,97.873,99.616,5.582,108.000,108.000,1,0.000
7,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:dendrite 2 background:1,0.000,110.000,0.000,110.000,110.000,110.000,100.147,101.890,5.686,110.000,110.000,1,0.000
8,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:dendrite 3:1,0.000,108.000,0.000,108.000,108.000,108.000,97.873,99.616,5.582,108.000,108.000,1,0.000
9,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:dendrite 3 background:1,0.000,110.000,0.000,110.000,110.000,110.000,100.147,101.890,5.686,110.000,110.000,1,0.000
10,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:AIS:1,3.411,255.537,32.252,259.853,201.101,360.260,0.000,0.000,871.726,253.790,16865.424,0,14.829
11,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:AIS background:1,3.411,134.745,32.195,109.893,108.111,209.523,0.000,0.000,459.662,116.370,8893.167,0,14.829
12,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:axon:1,14.369,222.128,45.309,227.150,124.551,355.963,0.000,0.000,3191.758,227.459,61751.488,0,63.220
13,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:axon background:1,14.369,114.569,15.972,109.752,108.000,207.697,0.000,0.000,1646.247,109.995,31850.214,0,63.220
14,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:growth cone:1,61.404,133.540,22.451,117.123,108.000,281.000,0.000,0.000,8199.958,126.500,158646.000,0,0.000
15,SUM_a9166767-87f2-479e-97c9-801ad005bb82.tif:growth cone background:1,61.404,109.781,2.759,108.098,108.000,158.000,0.000,0.000,6741.037,109.000,130420.000,0,0.000
