 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:cell body:1,138.211,203.080,79.521,151.430,111.000,571.000,0.000,0.000,28067.927,180.000,543035.000,0,0.000
2,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:nucleus:1,66.418,242.631,87.650,187.709,126.000,571.000,0.000,0.000,16115.069,218.000,311781.000,0,0.000
3,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:cytoplasm:1,71.793,166.490,47.778,123.510,111.000,416.000,0.000,0.000,11952.858,153.000,231254.000,0,0.000
4,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:dendrite 1:1,0.000,113.000,0.000,113.000,113.000,113.000,64.453,58.542,5.841,113.000,113.000,1,0.000
5,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:dendrite 1 background:1,0.000,111.000,0.000,111.000,111.000,111.000,66.727,60.816,5.737,111.000,111.000,1,0.000
6,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:dendrite 2:1,0.000,113.000,0.000,113.000,113.000,113.000,64.453,58.542,5.841,113.000,113.000,1,0.000
7,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:dendrite 2 background:1,0.000,111.000,0.000,111.000,111.000,111.000,66.727,60.816,5.737,111.000,111.000,1,0.000
8,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:dendrite 3:1,0.000,113.000,0.000,113.000,113.000,113.000,64.453,58.542,5.841,113.000,113.000,1,0.000
9,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:dendrite 3 background:1,0.000,111.000,0.000,111.000,111.000,111.000,66.727,60.816,5.737,111.000,111.000,1,0.000
10,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:AIS:1,3.773,226.417,21.327,252.343,174.000,270.654,0.000,0.000,854.308,228.460,16528.441,0,16.416
11,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:AIS background:1,3.773,112.921,1.224,112.043,111.152,116.515,0.000,0.000,426.071,112.650,8243.268,0,16.416
12,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:axon:1,17.057,203.425,27.981,185.708,147.185,293.286,0.000,0.000,3469.764,199.004,67130.122,0,74.829
13,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:axon background:1,17.057,113.251,2.990,112.336,111.000,143.574,0.000,0.000,1931.693,112.659,37372.803,0,74.829
14,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:growth cone:1,157.232,137.252,29.235,121.539,111.000,395.000,0.000,0.000,21580.467,130.000,417521.000,0,0.000
15,SUM_634457ab-632c-4a5c-a80d-cef90dda1e84.tif:growth cone background:1,157.232,112.525,2.265,111.123,111.000,174.000,0.000,0.000,17692.612,112.000,342302.000,0,0.000
