 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:cell body:1,169.947,215.550,97.130,131.004,120.000,746.000,0.000,0.000,36632.073,188.000,708727.000,0,0.000
2,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:nucleus:1,60.060,268.355,88.364,272.967,148.000,735.000,0.000,0.000,16117.498,250.500,311828.000,0,0.000
3,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:cytoplasm:1,109.887,186.688,89.269,131.004,120.000,746.000,0.000,0.000,20514.575,153.000,396899.000,0,0.000
4,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:dendrite 1:1,1.240,143.166,9.838,128.877,128.809,163.760,0.000,0.000,177.596,142.132,3435.976,0,5.319
5,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:dendrite 1 background:1,1.240,121.855,1.225,120.995,120.429,124.195,0.000,0.000,151.160,121.313,2924.519,0,5.319
6,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:dendrite 2:1,0.000,122.000,0.000,122.000,122.000,122.000,108.218,79.344,6.306,122.000,122.000,1,0.000
7,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:dendrite 2 background:1,0.000,122.000,0.000,122.000,122.000,122.000,110.491,81.618,6.306,122.000,122.000,1,0.000
8,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:dendrite 3:1,0.000,122.000,0.000,122.000,122.000,122.000,108.218,79.344,6.306,122.000,122.000,1,0.000
9,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:dendrite 3 background:1,0.000,122.000,0.000,122.000,122.000,122.000,110.491,81.618,6.306,122.000,122.000,1,0.000
10,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:AIS:1,4.807,210.365,19.576,204.875,166.262,274.295,0.000,0.000,1011.203,207.883,19563.918,0,20.996
11,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:AIS background:1,4.807,121.914,1.297,121.167,120.004,125.094,0.000,0.000,586.029,121.651,11338.000,0,20.996
12,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:axon:1,22.897,194.947,27.675,189.122,130.631,284.208,0.000,0.000,4463.787,195.881,86361.653,0,100.740
13,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:axon background:1,22.897,125.943,34.939,120.864,120.000,562.521,0.000,0.000,2883.760,121.724,55792.605,0,100.740
14,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:growth cone:1,31.322,143.356,16.920,129.965,121.000,223.000,0.000,0.000,4490.269,139.000,86874.000,0,0.000
15,SUM_6a3347c3-428e-41ff-a440-f1a043d1f14d.tif:growth cone background:1,31.322,121.738,2.758,120.066,120.000,154.000,0.000,0.000,3813.115,121.000,73773.000,0,0.000
