 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:cell body:1,171.911,444.975,215.208,199.998,150.000,1369.000,0.000,0.000,76496.297,395.000,1479987.000,0,0.000
2,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:nucleus:1,46.053,478.682,175.884,520.635,181.000,1082.000,0.000,0.000,22044.876,456.000,426506.000,0,0.000
3,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:cytoplasm:1,125.858,432.641,226.691,214.283,150.000,1369.000,0.000,0.000,54451.421,359.000,1053481.000,0,0.000
4,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:dendrite 1:1,0.000,139.000,0.000,139.000,139.000,139.000,29.328,89.234,7.185,139.000,139.000,1,0.000
5,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:dendrite 1 background:1,0.000,140.000,0.000,140.000,140.000,140.000,31.601,91.508,7.236,140.000,140.000,1,0.000
6,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:dendrite 2:1,0.000,139.000,0.000,139.000,139.000,139.000,29.328,89.234,7.185,139.000,139.000,1,0.000
7,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:dendrite 2 background:1,0.000,140.000,0.000,140.000,140.000,140.000,31.601,91.508,7.236,140.000,140.000,1,0.000
8,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:dendrite 3:1,0.000,139.000,0.000,139.000,139.000,139.000,29.328,89.234,7.185,139.000,139.000,1,0.000
9,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:dendrite 3 background:1,0.000,140.000,0.000,140.000,140.000,140.000,31.601,91.508,7.236,140.000,140.000,1,0.000
10,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:AIS:1,2.326,296.321,36.741,246.243,245.946,398.204,0.000,0.000,689.220,291.019,13334.451,0,10.139
11,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:AIS background:1,2.326,141.116,2.757,139.525,138.045,150.892,0.000,0.000,328.225,140.400,6350.221,0,10.139
12,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:axon:1,7.546,254.443,42.013,265.061,182.429,401.640,0.000,0.000,1920.112,250.614,37148.733,0,33.144
13,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:axon background:1,7.546,140.487,1.830,139.903,138.000,150.333,0.000,0.000,1060.158,140.098,20511.053,0,33.144
14,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:growth cone:1,35.096,262.473,98.314,175.061,144.000,733.000,0.000,0.000,9211.631,237.000,178219.000,0,0.000
15,SUM_ccc0bf55-52ad-4a22-acd1-b7efdace2bd6.tif:growth cone background:1,35.096,140.293,1.890,139.010,138.000,149.000,0.000,0.000,4923.665,140.000,95259.000,0,0.000
