 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:cell body:1,151.702,284.630,139.291,138.414,124.000,944.000,0.000,0.000,43178.921,252.000,835390.000,0,0.000
2,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:nucleus:1,64.816,310.023,102.356,304.068,154.000,789.000,0.000,0.000,20094.358,289.500,388769.000,0,0.000
3,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:cytoplasm:1,86.886,265.688,158.839,138.414,124.000,944.000,0.000,0.000,23084.563,197.000,446621.000,0,0.000
4,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:dendrite 1:1,0.000,124.000,0.000,124.000,124.000,124.000,89.575,50.471,6.409,124.000,124.000,1,0.000
5,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:dendrite 1 background:1,0.000,127.000,0.000,127.000,127.000,127.000,91.849,52.745,6.564,127.000,127.000,1,0.000
6,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:dendrite 2:1,0.000,124.000,0.000,124.000,124.000,124.000,89.575,50.471,6.409,124.000,124.000,1,0.000
7,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:dendrite 2 background:1,0.000,127.000,0.000,127.000,127.000,127.000,91.849,52.745,6.564,127.000,127.000,1,0.000
8,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:dendrite 3:1,0.000,124.000,0.000,124.000,124.000,124.000,89.575,50.471,6.409,124.000,124.000,1,0.000
9,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:dendrite 3 background:1,0.000,127.000,0.000,127.000,127.000,127.000,91.849,52.745,6.564,127.000,127.000,1,0.000
10,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:AIS:1,4.342,334.779,42.650,310.198,230.511,427.611,0.000,0.000,1453.517,340.613,28121.441,0,18.974
11,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:AIS background:1,4.342,125.389,2.108,124.038,123.000,134.312,0.000,0.000,544.406,124.828,10532.711,0,18.974
12,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:axon:1,13.594,261.692,70.059,215.837,151.488,448.306,0.000,0.000,3557.362,248.847,68824.902,0,59.708
13,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:axon background:1,13.594,124.719,1.255,123.014,123.000,130.358,0.000,0.000,1695.394,124.474,32801.074,0,59.708
14,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:growth cone:1,141.416,149.073,25.960,129.111,123.000,272.000,0.000,0.000,21081.273,139.000,407863.000,0,0.000
15,SUM_16c65f54-34cb-46f9-bba2-9220b74ad77c.tif:growth cone background:1,141.416,124.386,1.925,123.080,123.000,164.000,0.000,0.000,17590.168,124.000,340320.000,0,0.000
