 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:cell body:1,97.999,234.592,83.989,204.979,117.000,702.000,0.000,0.000,22989.717,221.000,444786.000,0,0.000
2,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:nucleus:1,53.961,250.290,69.138,206.076,139.000,702.000,0.000,0.000,13506.005,238.000,261303.000,0,0.000
3,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:cytoplasm:1,44.037,215.356,95.795,139.217,117.000,572.000,0.000,0.000,9483.712,172.000,183483.000,0,0.000
4,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:dendrite 1:1,0.000,117.000,0.000,117.000,117.000,117.000,63.998,36.489,6.047,117.000,117.000,1,0.000
5,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:dendrite 1 background:1,0.000,117.000,0.000,117.000,117.000,117.000,66.272,38.763,6.047,117.000,117.000,1,0.000
6,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:dendrite 2:1,0.000,117.000,0.000,117.000,117.000,117.000,63.998,36.489,6.047,117.000,117.000,1,0.000
7,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:dendrite 2 background:1,0.000,117.000,0.000,117.000,117.000,117.000,66.272,38.763,6.047,117.000,117.000,1,0.000
8,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:dendrite 3:1,0.000,117.000,0.000,117.000,117.000,117.000,63.998,36.489,6.047,117.000,117.000,1,0.000
9,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:dendrite 3 background:1,0.000,117.000,0.000,117.000,117.000,117.000,66.272,38.763,6.047,117.000,117.000,1,0.000
10,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:AIS:1,5.737,175.355,25.929,166.014,144.451,268.500,0.000,0.000,1006.059,167.996,19464.390,0,25.067
11,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:AIS background:1,5.737,121.263,9.208,117.112,117.000,174.490,0.000,0.000,695.716,118.520,13460.141,0,25.067
12,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:axon:1,19.073,157.620,20.629,144.150,123.874,235.500,0.000,0.000,3006.220,154.377,58161.863,0,83.708
13,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:axon background:1,19.073,123.433,14.043,118.226,117.000,242.568,0.000,0.000,2354.177,119.328,45546.671,0,83.708
14,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:growth cone:1,15.558,140.176,20.528,124.930,117.000,233.000,0.000,0.000,2180.836,133.000,42193.000,0,0.000
15,SUM_a5da402f-af3f-4631-bbfa-c563389c7a11.tif:growth cone background:1,15.558,118.189,1.541,117.020,117.000,127.000,0.000,0.000,1838.770,118.000,35575.000,0,0.000
