 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:cell body:1,77.841,648.927,341.338,543.086,145.000,1725.000,0.000,0.000,50513.016,577.500,977284.000,0,0.000
2,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:nucleus:1,43.676,771.469,285.974,559.043,251.000,1725.000,0.000,0.000,33694.382,725.000,651891.000,0,0.000
3,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:cytoplasm:1,34.165,492.274,342.488,236.850,145.000,1662.000,0.000,0.000,16818.634,360.000,325393.000,0,0.000
4,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:dendrite 1:1,0.000,129.000,0.000,129.000,129.000,129.000,46.947,37.399,6.668,129.000,129.000,1,0.000
5,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:dendrite 1 background:1,0.000,129.000,0.000,129.000,129.000,129.000,49.221,39.672,6.668,129.000,129.000,1,0.000
6,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:dendrite 2:1,0.000,129.000,0.000,129.000,129.000,129.000,46.947,37.399,6.668,129.000,129.000,1,0.000
7,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:dendrite 2 background:1,0.000,129.000,0.000,129.000,129.000,129.000,49.221,39.672,6.668,129.000,129.000,1,0.000
8,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:dendrite 3:1,0.000,129.000,0.000,129.000,129.000,129.000,46.947,37.399,6.668,129.000,129.000,1,0.000
9,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:dendrite 3 background:1,0.000,129.000,0.000,129.000,129.000,129.000,49.221,39.672,6.668,129.000,129.000,1,0.000
10,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:AIS:1,4.187,332.636,156.324,258.065,197.438,857.887,0.000,0.000,1392.633,281.000,26943.514,0,18.237
11,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:AIS background:1,4.187,164.975,119.826,130.278,129.000,783.103,0.000,0.000,690.692,129.953,13362.938,0,18.237
12,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:axon:1,11.733,271.129,110.441,237.702,160.947,850.392,0.000,0.000,3181.146,240.882,61546.172,0,51.403
13,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:axon background:1,11.733,143.826,79.626,130.356,129.000,823.347,0.000,0.000,1687.511,129.822,32648.569,0,51.403
14,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:growth cone:1,65.901,160.530,36.896,131.652,129.000,323.000,0.000,0.000,10579.117,143.000,204676.000,0,0.000
15,SUM_4d182586-08b6-4489-82ed-e6107a4b214a.tif:growth cone background:1,65.901,130.503,8.160,129.438,129.000,353.000,0.000,0.000,8600.275,130.000,166391.000,0,0.000
