 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:cell body:1,47.087,776.294,214.135,796.926,246.000,1388.000,0.000,0.000,36553.353,800.000,707204.000,0,0.000
2,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:nucleus:1,36.646,816.265,187.082,814.250,236.000,1388.000,0.000,0.000,29913.003,820.000,578732.000,0,0.000
3,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:cytoplasm:1,11.061,616.654,249.083,408.166,246.000,1297.000,0.000,0.000,6820.842,571.500,131964.000,0,0.000
4,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:dendrite 1:1,0.000,132.000,0.000,132.000,132.000,132.000,58.883,81.163,6.823,132.000,132.000,1,0.000
5,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:dendrite 1 background:1,0.000,135.000,0.000,135.000,135.000,135.000,61.157,83.437,6.978,135.000,135.000,1,0.000
6,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:dendrite 2:1,0.000,132.000,0.000,132.000,132.000,132.000,58.883,81.163,6.823,132.000,132.000,1,0.000
7,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:dendrite 2 background:1,0.000,135.000,0.000,135.000,135.000,135.000,61.157,83.437,6.978,135.000,135.000,1,0.000
8,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:dendrite 3:1,0.000,132.000,0.000,132.000,132.000,132.000,58.883,81.163,6.823,132.000,132.000,1,0.000
9,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:dendrite 3 background:1,0.000,135.000,0.000,135.000,135.000,135.000,61.157,83.437,6.978,135.000,135.000,1,0.000
10,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:AIS:1,3.360,293.950,34.626,228.718,219.856,349.500,0.000,0.000,987.573,299.494,19106.753,0,14.709
11,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:AIS background:1,3.360,142.496,8.079,138.979,133.789,171.218,0.000,0.000,478.739,140.231,9262.247,0,14.709
12,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:axon:1,11.785,278.861,51.492,263.693,183.833,454.617,0.000,0.000,3286.283,271.956,63580.275,0,51.750
13,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:axon background:1,11.785,141.072,7.143,136.449,131.158,182.271,0.000,0.000,1662.493,139.844,32164.530,0,51.750
14,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:growth cone:1,24.241,172.192,22.230,145.916,132.000,257.000,0.000,0.000,4174.150,168.000,80758.000,0,0.000
15,SUM_fd66e346-0cca-44a9-8bb5-2cf8671e6657.tif:growth cone background:1,24.241,138.203,5.805,134.062,129.000,161.000,0.000,0.000,3350.205,137.000,64817.000,0,0.000
