 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:cell body:1,70.605,750.280,410.670,489.080,203.000,2266.000,0.000,0.000,52973.273,621.000,1024883.000,0,0.000
2,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:nucleus:1,37.577,804.325,348.960,564.342,326.000,2263.000,0.000,0.000,30223.746,695.000,584744.000,0,0.000
3,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:cytoplasm:1,33.028,688.793,463.834,384.318,203.000,2266.000,0.000,0.000,22749.527,516.000,440139.000,0,0.000
4,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:dendrite 1:1,0.000,138.000,0.000,138.000,138.000,138.000,78.833,92.644,7.133,138.000,138.000,1,0.000
5,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:dendrite 1 background:1,0.000,138.000,0.000,138.000,138.000,138.000,81.106,94.918,7.133,138.000,138.000,1,0.000
6,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:dendrite 2:1,0.000,138.000,0.000,138.000,138.000,138.000,78.833,92.644,7.133,138.000,138.000,1,0.000
7,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:dendrite 2 background:1,0.000,138.000,0.000,138.000,138.000,138.000,81.106,94.918,7.133,138.000,138.000,1,0.000
8,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:dendrite 3:1,0.000,138.000,0.000,138.000,138.000,138.000,78.833,92.644,7.133,138.000,138.000,1,0.000
9,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:dendrite 3 background:1,0.000,138.000,0.000,138.000,138.000,138.000,81.106,94.918,7.133,138.000,138.000,1,0.000
10,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:AIS:1,5.065,316.131,47.812,283.937,241.884,450.924,0.000,0.000,1601.309,309.041,30980.799,0,22.135
11,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:AIS background:1,5.065,138.995,0.772,138.007,138.000,141.816,0.000,0.000,704.058,138.820,13621.528,0,22.135
12,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:axon:1,15.713,305.213,59.455,251.072,208.118,568.649,0.000,0.000,4795.775,296.929,92784.676,0,68.987
13,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:axon background:1,15.713,139.947,5.178,138.093,138.000,185.709,0.000,0.000,2198.966,138.867,42543.771,0,68.987
14,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:growth cone:1,32.770,264.369,126.851,146.967,141.000,752.000,0.000,0.000,8663.282,213.000,167610.000,0,0.000
15,SUM_ca1f9fae-f9d2-45a2-9cd1-1db861b0c6ca.tif:growth cone background:1,32.770,140.120,9.445,138.312,138.000,298.000,0.000,0.000,4591.679,139.000,88836.000,0,0.000
