 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:cell body:1,92.262,323.734,147.670,251.578,127.000,1079.000,0.000,0.000,29868.242,282.000,577866.000,0,0.000
2,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:nucleus:1,52.101,339.276,131.867,242.678,166.000,1079.000,0.000,0.000,17676.485,297.000,341990.000,0,0.000
3,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:cytoplasm:1,40.161,303.573,163.848,142.318,127.000,840.000,0.000,0.000,12191.756,236.000,235876.000,0,0.000
4,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:dendrite 2:1,0.000,120.000,0.000,120.000,120.000,120.000,44.674,77.753,6.202,120.000,120.000,1,0.000
5,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:dendrite 2 background:1,0.000,120.000,0.000,120.000,120.000,120.000,46.947,80.027,6.202,120.000,120.000,1,0.000
6,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:dendrite 3:1,0.000,120.000,0.000,120.000,120.000,120.000,44.674,77.753,6.202,120.000,120.000,1,0.000
7,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:dendrite 3 background:1,0.000,120.000,0.000,120.000,120.000,120.000,46.947,80.027,6.202,120.000,120.000,1,0.000
8,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:AIS:1,5.117,240.576,29.248,212.474,200.516,366.000,0.000,0.000,1231.035,233.942,23817.049,0,22.329
9,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:AIS background:1,5.117,173.396,200.898,122.898,120.014,1596.877,0.000,0.000,887.271,121.955,17166.193,0,22.329
10,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:axon:1,19.434,209.811,34.383,188.530,144.525,347.500,0.000,0.000,4077.538,207.201,78888.831,0,85.360
11,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:axon background:1,19.434,153.486,160.243,123.209,120.000,1763.195,0.000,0.000,2982.902,121.663,57710.709,0,85.360
12,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:growth cone:1,13.180,149.482,19.977,130.857,120.000,229.000,0.000,0.000,1970.210,145.000,38118.000,0,0.000
13,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:growth cone background:1,13.180,123.055,3.829,120.996,120.000,154.000,0.000,0.000,1621.891,122.000,31379.000,0,0.000
14,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:dendrite 1:1,0.000,120.000,0.000,120.000,120.000,120.000,75.707,30.465,6.202,120.000,120.000,1,0.000
15,SUM_223602fb-9945-484b-a40e-bbec2c3ce4ef.tif:dendrite 1 background:1,0.000,120.000,0.000,120.000,120.000,120.000,75.707,30.465,6.202,120.000,120.000,1,0.000
