 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:cell body:1,312.190,741.416,428.573,225.240,159.000,2154.000,0.000,0.000,231462.927,665.000,4478153.000,0,0.000
2,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:nucleus:1,91.590,826.049,303.771,592.076,298.000,1917.000,0.000,0.000,75657.518,772.000,1463759.000,0,0.000
3,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:cytoplasm:1,220.601,706.278,466.308,225.240,159.000,2154.000,0.000,0.000,155805.409,568.000,3014394.000,0,0.000
4,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:dendrite 1:1,1.499,347.628,72.756,238.760,238.242,503.458,0.000,0.000,521.069,343.752,10081.214,0,6.411
5,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:dendrite 1 background:1,1.499,160.706,9.674,145.422,145.340,187.337,0.000,0.000,240.887,160.083,4660.482,0,6.411
6,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:dendrite 2:1,0.000,155.000,0.000,155.000,155.000,155.000,49.789,48.425,8.012,155.000,155.000,1,0.000
7,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:dendrite 2 background:1,0.000,151.000,0.000,151.000,151.000,151.000,52.063,50.699,7.805,151.000,151.000,1,0.000
8,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:dendrite 3:1,0.000,155.000,0.000,155.000,155.000,155.000,49.789,48.425,8.012,155.000,155.000,1,0.000
9,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:dendrite 3 background:1,0.000,151.000,0.000,151.000,151.000,151.000,52.063,50.699,7.805,151.000,151.000,1,0.000
10,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:AIS:1,2.378,1065.267,125.309,886.473,795.105,1267.634,0.000,0.000,2532.788,1082.577,49002.279,0,10.449
11,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:AIS background:1,2.378,158.667,7.358,150.725,143.583,187.639,0.000,0.000,377.249,158.379,7298.698,0,10.449
12,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:axon:1,5.944,845.990,224.332,574.116,462.938,1338.680,0.000,0.000,5028.584,839.341,97288.871,0,25.956
13,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:axon background:1,5.944,157.513,6.081,154.026,145.031,175.939,0.000,0.000,936.261,157.469,18114.001,0,25.956
14,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:growth cone:1,259.263,259.386,77.352,225.674,145.000,896.000,0.000,0.000,67249.003,242.000,1301078.000,0,0.000
15,SUM_ae899510-653d-4ec6-93d5-926472be4ca6.tif:growth cone background:1,259.263,162.986,55.504,150.961,141.000,1161.000,0.000,0.000,42256.254,154.000,817539.000,0,0.000
