 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:cell body:1,76.032,599.220,305.655,510.146,160.000,1935.000,0.000,0.000,45559.734,542.000,881452.000,0,0.000
2,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:nucleus:1,40.006,724.279,252.881,508.506,256.000,1935.000,0.000,0.000,28975.398,661.000,560592.000,0,0.000
3,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:cytoplasm:1,36.026,460.344,299.315,251.871,160.000,1782.000,0.000,0.000,16584.336,360.000,320860.000,0,0.000
4,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:dendrite 1:1,3.773,149.208,18.883,122.494,122.325,209.052,0.000,0.000,562.986,147.118,10892.195,0,16.487
5,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:dendrite 1 background:1,3.773,122.263,3.794,120.047,120.000,144.286,0.000,0.000,461.318,121.215,8925.199,0,16.487
6,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:dendrite 2:1,0.000,122.000,0.000,122.000,122.000,122.000,12.959,62.748,6.306,122.000,122.000,1,0.000
7,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:dendrite 2 background:1,0.000,120.000,0.000,120.000,120.000,120.000,15.232,65.022,6.202,120.000,120.000,1,0.000
8,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:dendrite 3:1,0.000,122.000,0.000,122.000,122.000,122.000,12.959,62.748,6.306,122.000,122.000,1,0.000
9,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:dendrite 3 background:1,0.000,120.000,0.000,120.000,120.000,120.000,15.232,65.022,6.202,120.000,120.000,1,0.000
10,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:AIS:1,4.807,300.259,69.638,263.041,193.452,474.000,0.000,0.000,1443.318,284.182,27924.129,0,21.008
11,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:AIS background:1,4.807,122.143,5.171,120.066,120.000,153.987,0.000,0.000,587.128,120.811,11359.258,0,21.008
12,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:axon:1,11.578,252.462,53.993,221.266,142.449,465.283,0.000,0.000,2922.982,242.374,56551.436,0,50.940
13,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:axon background:1,11.578,121.572,3.858,120.066,120.000,153.757,0.000,0.000,1407.546,120.750,27232.025,0,50.940
14,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:growth cone:1,46.002,182.436,55.176,129.000,120.000,376.000,0.000,0.000,8392.338,164.000,162368.000,0,0.000
15,SUM_367f5c8b-0ab4-4ffd-9962-43e6205779b9.tif:growth cone background:1,46.002,120.555,1.081,120.029,120.000,135.000,0.000,0.000,5545.720,120.000,107294.000,0,0.000
