 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:cell body:1,75.877,355.018,130.504,380.148,144.000,868.000,0.000,0.000,26937.581,350.000,521166.000,0,0.000
2,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:nucleus:1,33.493,441.818,103.409,396.014,227.000,868.000,0.000,0.000,14797.925,424.000,286298.000,0,0.000
3,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:cytoplasm:1,42.383,286.424,106.709,192.064,144.000,775.000,0.000,0.000,12139.656,261.500,234868.000,0,0.000
4,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:dendrite 1:1,5.169,150.880,13.994,136.590,131.055,188.892,0.000,0.000,779.855,148.381,15087.986,0,22.655
5,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:dendrite 1 background:1,5.169,130.973,1.758,129.025,129.000,141.673,0.000,0.000,676.959,130.689,13097.252,0,22.655
6,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:AIS:1,3.825,181.445,19.301,162.979,145.785,234.707,0.000,0.000,694.000,177.835,13426.931,0,16.815
7,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:AIS background:1,3.825,131.177,2.222,129.019,129.000,138.977,0.000,0.000,501.733,130.580,9707.122,0,16.815
8,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:axon:1,14.472,182.987,20.730,177.293,143.582,296.324,0.000,0.000,2648.262,181.093,51236.373,0,63.646
9,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:axon background:1,14.472,130.782,2.608,129.988,129.000,158.767,0.000,0.000,1892.728,130.337,36618.936,0,63.646
10,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:growth cone:1,32.460,149.139,21.010,133.814,129.000,274.000,0.000,0.000,4840.966,141.000,93659.000,0,0.000
11,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:growth cone background:1,32.460,129.839,1.218,129.016,129.000,137.000,0.000,0.000,4214.518,129.000,81539.000,0,0.000
12,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:dendrite 2:1,0.000,130.000,0.000,130.000,130.000,130.000,90.257,70.023,6.719,130.000,130.000,1,0.000
13,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:dendrite 2 background:1,0.000,130.000,0.000,130.000,130.000,130.000,90.257,70.023,6.719,130.000,130.000,1,0.000
14,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:dendrite 3:1,0.000,130.000,0.000,130.000,130.000,130.000,90.257,70.023,6.719,130.000,130.000,1,0.000
15,SUM_58f15c1b-d80f-4103-875a-1ec326a32229.tif:dendrite 3 background:1,0.000,130.000,0.000,130.000,130.000,130.000,90.257,70.023,6.719,130.000,130.000,1,0.000
