 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:cell body:1,62.697,916.675,345.102,578.854,330.000,1903.000,0.000,0.000,57472.328,845.000,1111927.000,0,0.000
2,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:nucleus:1,53.703,661.847,308.627,214.217,184.000,1903.000,0.000,0.000,35543.128,637.000,687659.000,0,0.000
3,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:cytoplasm:1,24.241,1106.503,387.127,1461.385,330.000,1883.000,0.000,0.000,26823.042,1187.000,518950.000,0,0.000
4,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:dendrite 1:1,0.000,233.000,0.000,233.000,233.000,233.000,98.555,45.470,12.043,233.000,233.000,2,0.000
5,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:dendrite 1 background:1,0.000,234.000,0.000,234.000,234.000,234.000,100.829,47.743,12.095,234.000,234.000,2,0.000
6,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:dendrite 2:1,0.000,233.000,0.000,233.000,233.000,233.000,98.555,45.470,12.043,233.000,233.000,2,0.000
7,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:dendrite 2 background:1,0.000,234.000,0.000,234.000,234.000,234.000,100.829,47.743,12.095,234.000,234.000,2,0.000
8,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:dendrite 3:1,0.000,233.000,0.000,233.000,233.000,233.000,98.555,45.470,12.043,233.000,233.000,2,0.000
9,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:dendrite 3 background:1,0.000,234.000,0.000,234.000,234.000,234.000,100.829,47.743,12.095,234.000,234.000,2,0.000
10,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:AIS:1,2.584,444.749,58.668,444.302,335.015,581.514,0.000,0.000,1149.391,441.783,22237.460,0,11.238
11,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:AIS background:1,2.584,129.466,9.258,124.656,124.118,179.199,0.000,0.000,334.587,126.641,6473.313,0,11.238
12,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:axon:1,13.025,361.590,72.619,344.232,191.204,581.006,0.000,0.000,4709.766,369.838,91120.656,0,57.163
13,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:axon background:1,13.025,127.357,7.317,125.402,123.025,194.612,0.000,0.000,1658.852,125.878,32094.086,0,57.163
14,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:growth cone:1,106.269,226.184,109.043,146.795,126.000,1647.000,0.000,0.000,24036.330,199.000,465035.000,0,0.000
15,SUM_a25cf053-95fc-4b60-a6b7-05eb88df5a88.tif:growth cone background:1,106.269,126.819,5.699,125.652,123.000,317.000,0.000,0.000,13476.905,126.000,260740.000,0,0.000
