 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:cell body:1,74.274,360.865,94.448,350.857,147.000,772.000,0.000,0.000,26803.039,349.000,518563.000,0,0.000
2,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:nucleus:1,40.264,382.634,84.887,366.965,210.000,772.000,0.000,0.000,15406.490,367.000,298072.000,0,0.000
3,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:cytoplasm:1,34.010,335.093,98.679,301.928,147.000,726.000,0.000,0.000,11396.549,317.000,220491.000,0,0.000
4,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:dendrite 1:1,1.964,251.686,50.610,198.050,164.136,373.339,0.000,0.000,494.340,251.721,9564.075,0,8.604
5,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:dendrite 1 background:1,1.964,130.261,96.571,99.702,98.755,583.570,0.000,0.000,255.848,101.032,4949.931,0,8.604
6,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:dendrite 2:1,4.962,148.312,25.578,124.264,112.976,269.181,0.000,0.000,735.918,143.532,14237.941,0,21.733
7,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:dendrite 2 background:1,4.962,100.004,2.234,98.314,96.370,110.384,0.000,0.000,496.217,99.616,9600.391,0,21.733
8,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:dendrite 3:1,0.000,99.000,0.000,99.000,99.000,99.000,79.742,20.746,5.117,99.000,99.000,1,0.000
9,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:dendrite 3 background:1,0.000,100.000,0.000,100.000,100.000,100.000,82.016,23.019,5.169,100.000,100.000,1,0.000
10,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:AIS:1,3.153,249.177,26.188,273.258,195.983,310.002,0.000,0.000,785.633,249.806,15199.781,0,13.673
11,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:AIS background:1,3.153,105.198,19.271,98.974,97.274,221.599,0.000,0.000,331.682,100.205,6417.101,0,13.673
12,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:axon:1,20.055,199.782,46.488,171.085,106.193,441.795,0.000,0.000,4006.559,190.716,77515.578,0,88.232
13,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:axon background:1,20.055,99.912,3.323,98.600,96.626,137.053,0.000,0.000,2003.705,99.318,38766.024,0,88.232
14,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:growth cone:1,17.212,170.390,49.218,118.662,103.000,346.000,0.000,0.000,2932.728,160.000,56740.000,0,0.000
15,SUM_5aacaeae-590b-4d1a-8cfc-a559a1ff288b.tif:growth cone background:1,17.212,102.270,16.416,99.568,96.000,357.000,0.000,0.000,1760.257,100.000,34056.000,0,0.000
