 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:cell body:1,66.780,607.597,233.784,662.006,189.000,1382.000,0.000,0.000,40575.181,624.000,785015.000,0,0.000
2,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:nucleus:1,38.869,753.864,158.135,776.766,366.000,1382.000,0.000,0.000,29301.751,745.000,566906.000,0,0.000
3,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:cytoplasm:1,27.911,403.906,157.002,300.465,189.000,1067.000,0.000,0.000,11273.431,366.500,218109.000,0,0.000
4,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:dendrite 1:1,4.032,302.777,41.122,290.914,208.132,419.000,0.000,0.000,1220.675,296.348,23616.603,0,17.651
5,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:dendrite 1 background:1,4.032,141.798,2.902,140.452,138.396,161.778,0.000,0.000,571.672,141.167,11060.228,0,17.651
6,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:dendrite 2:1,3.050,225.749,52.996,200.815,167.447,408.074,0.000,0.000,688.430,209.539,13319.164,0,13.408
7,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:dendrite 2 background:1,3.050,141.393,1.594,139.255,138.998,145.942,0.000,0.000,431.185,140.993,8342.201,0,13.408
8,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:dendrite 3:1,0.000,138.000,0.000,138.000,138.000,138.000,108.218,94.008,7.133,138.000,138.000,1,0.000
9,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:dendrite 3 background:1,0.000,138.000,0.000,138.000,138.000,138.000,110.491,96.282,7.133,138.000,138.000,1,0.000
10,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:AIS:1,2.119,224.726,24.278,186.307,184.312,277.188,0.000,0.000,476.233,225.969,9213.769,0,9.104
11,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:AIS background:1,2.119,141.495,1.705,140.123,138.632,146.043,0.000,0.000,299.853,141.310,5801.299,0,9.104
12,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:axon:1,5.841,222.255,25.362,218.873,177.724,323.021,0.000,0.000,1298.116,220.642,25114.866,0,25.598
13,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:axon background:1,5.841,142.846,5.515,140.301,138.254,177.078,0.000,0.000,834.311,141.470,16141.560,0,25.598
14,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:growth cone:1,24.345,223.811,79.117,176.777,147.000,609.000,0.000,0.000,5448.600,197.000,105415.000,0,0.000
15,SUM_1fcf36cb-dd1b-40ac-8642-c8adce9f4781.tif:growth cone background:1,24.345,140.858,2.007,138.996,138.000,148.000,0.000,0.000,3429.132,141.000,66344.000,0,0.000
