 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:cell body:1,94.484,598.278,224.073,603.322,168.000,2073.000,0.000,0.000,56527.797,583.000,1093653.000,0,0.000
2,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:nucleus:1,53.910,667.878,190.411,600.686,348.000,2073.000,0.000,0.000,36005.108,634.000,696597.000,0,0.000
3,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:cytoplasm:1,40.574,505.804,231.969,400.148,168.000,1300.000,0.000,0.000,20522.690,437.000,397056.000,0,0.000
4,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:dendrite 1:1,0.000,126.000,0.000,126.000,126.000,126.000,59.338,42.287,6.513,126.000,126.000,1,0.000
5,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:dendrite 1 background:1,0.000,130.000,0.000,130.000,130.000,130.000,61.611,44.560,6.719,130.000,130.000,1,0.000
6,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:dendrite 2:1,0.000,126.000,0.000,126.000,126.000,126.000,59.338,42.287,6.513,126.000,126.000,1,0.000
7,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:dendrite 2 background:1,0.000,130.000,0.000,130.000,130.000,130.000,61.611,44.560,6.719,130.000,130.000,1,0.000
8,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:dendrite 3:1,0.000,126.000,0.000,126.000,126.000,126.000,59.338,42.287,6.513,126.000,126.000,1,0.000
9,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:dendrite 3 background:1,0.000,130.000,0.000,130.000,130.000,130.000,61.611,44.560,6.719,130.000,130.000,1,0.000
10,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:AIS:1,2.481,412.575,46.559,372.569,331.376,521.384,0.000,0.000,1023.593,414.084,19803.621,0,10.862
11,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:AIS background:1,2.481,128.874,2.746,125.857,124.434,135.312,0.000,0.000,319.734,128.056,6185.949,0,10.862
12,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:axon:1,13.025,373.347,63.974,320.098,221.319,632.498,0.000,0.000,4862.910,361.742,94083.547,0,57.132
13,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:axon background:1,13.025,145.758,91.884,128.966,123.936,982.403,0.000,0.000,1898.521,129.970,36731.015,0,57.132
14,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:growth cone:1,84.560,343.487,170.613,171.080,130.000,1237.000,0.000,0.000,29045.279,300.500,561944.000,0,0.000
15,SUM_e97ac25a-ef8b-46bd-8156-ef8dae543c7b.tif:growth cone background:1,84.560,130.897,28.667,128.947,123.000,732.000,0.000,0.000,11068.698,128.000,214148.000,0,0.000
