 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_20fc55ce-af8b-4856-a4ac-b42fb7e29965.tif:growth cone:1,205.922,229.591,106.687,154.023,115,655,47277.763,185,914691
2,SUM_20fc55ce-af8b-4856-a4ac-b42fb7e29965.tif:growth cone background:1,205.922,119.012,6.994,117.146,114,293,24507.096,118,474143
