 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:cell body:1,63.317,512.674,219.273,377.986,152.000,1737.000,0.000,0.000,32460.869,455.000,628026.000,0,0.000
2,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:nucleus:1,32.770,548.732,193.693,437.244,312.000,1737.000,0.000,0.000,17981.750,478.000,347896.000,0,0.000
3,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:cytoplasm:1,30.547,473.993,237.907,275.170,152.000,1153.000,0.000,0.000,14479.119,404.000,280130.000,0,0.000
4,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:dendrite 1:1,0.000,128.000,0.000,128.000,128.000,128.000,81.959,26.600,6.616,128.000,128.000,1,0.000
5,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:dendrite 1 background:1,0.000,130.000,0.000,130.000,130.000,130.000,84.232,28.873,6.719,130.000,130.000,1,0.000
6,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:dendrite 2:1,0.000,128.000,0.000,128.000,128.000,128.000,81.959,26.600,6.616,128.000,128.000,1,0.000
7,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:dendrite 2 background:1,0.000,130.000,0.000,130.000,130.000,130.000,84.232,28.873,6.719,130.000,130.000,1,0.000
8,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:dendrite 3:1,0.000,128.000,0.000,128.000,128.000,128.000,81.959,26.600,6.616,128.000,128.000,1,0.000
9,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:dendrite 3 background:1,0.000,130.000,0.000,130.000,130.000,130.000,84.232,28.873,6.719,130.000,130.000,1,0.000
10,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:AIS:1,3.463,377.265,72.175,404.343,253.092,654.339,0.000,0.000,1306.485,363.887,25276.787,0,15.173
11,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:AIS background:1,3.463,128.574,1.609,128.054,126.366,136.074,0.000,0.000,445.256,128.135,8614.440,0,15.173
12,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:axon:1,23.208,255.376,65.565,247.579,167.076,651.990,0.000,0.000,5926.645,241.354,114663.827,0,102.081
13,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:axon background:1,23.208,131.633,13.301,128.284,126.038,253.849,0.000,0.000,3054.870,128.471,59103.086,0,102.081
14,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:growth cone:1,98.361,162.599,35.498,137.445,127.000,891.000,0.000,0.000,15993.294,155.000,309425.000,0,0.000
15,SUM_485ccace-1045-4138-b22f-49f7a39b39e8.tif:growth cone background:1,98.361,129.440,8.379,126.902,126.000,280.000,0.000,0.000,12731.835,128.000,246325.000,0,0.000
