 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:cell body:1,86.989,405.270,145.940,343.559,146.000,996.000,0.000,0.000,35254.197,380.000,682069.000,0,0.000
2,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:nucleus:1,55.254,416.022,135.629,344.375,164.000,996.000,0.000,0.000,22986.667,391.000,444727.000,0,0.000
3,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:cytoplasm:1,31.736,386.550,160.744,190.508,146.000,990.000,0.000,0.000,12267.530,367.000,237342.000,0,0.000
4,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:dendrite 1:1,2.067,145.089,18.362,121.187,121.030,201.348,0.000,0.000,299.969,141.841,5803.556,0,9.083
5,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:dendrite 1 background:1,2.067,107.914,5.618,107.938,104.235,137.500,0.000,0.000,223.110,106.922,4316.548,0,9.083
6,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:dendrite 2:1,0.000,106.000,0.000,106.000,106.000,106.000,73.661,76.048,5.479,106.000,106.000,1,0.000
7,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:dendrite 2 background:1,0.000,104.000,0.000,104.000,104.000,104.000,75.934,78.321,5.375,104.000,104.000,1,0.000
8,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:dendrite 3:1,0.000,106.000,0.000,106.000,106.000,106.000,73.661,76.048,5.479,106.000,106.000,1,0.000
9,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:dendrite 3 background:1,0.000,104.000,0.000,104.000,104.000,104.000,75.934,78.321,5.375,104.000,104.000,1,0.000
10,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:AIS:1,3.566,323.971,38.260,332.598,226.456,410.675,0.000,0.000,1155.415,327.667,22354.004,0,15.506
11,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:AIS background:1,3.566,108.144,3.720,105.466,104.076,123.318,0.000,0.000,385.686,107.026,7461.934,0,15.506
12,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:axon:1,7.288,298.801,61.684,264.514,179.575,501.712,0.000,0.000,2177.625,296.592,42130.884,0,31.886
13,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:axon background:1,7.288,110.156,8.576,106.714,103.359,155.410,0.000,0.000,802.808,107.318,15532.061,0,31.886
14,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:growth cone:1,66.418,158.560,37.978,116.492,106.000,422.000,0.000,0.000,10531.203,153.000,203749.000,0,0.000
15,SUM_4e65904e-fa5c-4bd7-9a6d-24e755ba4858.tif:growth cone background:1,66.418,108.556,13.431,106.430,102.000,426.000,0.000,0.000,7210.098,107.000,139495.000,0,0.000
