 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:cell body:1,88.902,460.317,228.439,213.018,132.000,1389.000,0.000,0.000,40923.036,415.000,791745.000,0,0.000
2,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:nucleus:1,37.938,515.721,170.650,388.678,224.000,1027.000,0.000,0.000,19565.599,493.500,378539.000,0,0.000
3,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:cytoplasm:1,50.964,419.073,255.753,213.018,132.000,1389.000,0.000,0.000,21357.437,319.500,413206.000,0,0.000
4,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:dendrite 1:1,0.000,129.000,0.000,129.000,129.000,129.000,90.901,41.036,6.668,129.000,129.000,1,0.000
5,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:dendrite 1 background:1,0.000,127.000,0.000,127.000,127.000,127.000,93.175,43.310,6.564,127.000,127.000,1,0.000
6,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:dendrite 2:1,0.000,129.000,0.000,129.000,129.000,129.000,90.901,41.036,6.668,129.000,129.000,1,0.000
7,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:dendrite 2 background:1,0.000,127.000,0.000,127.000,127.000,127.000,93.175,43.310,6.564,127.000,127.000,1,0.000
8,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:dendrite 3:1,0.000,129.000,0.000,129.000,129.000,129.000,90.901,41.036,6.668,129.000,129.000,1,0.000
9,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:dendrite 3 background:1,0.000,127.000,0.000,127.000,127.000,127.000,93.175,43.310,6.564,127.000,127.000,1,0.000
10,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:AIS:1,4.135,371.809,45.856,315.117,288.156,472.211,0.000,0.000,1537.418,366.099,29744.698,0,18.081
11,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:AIS background:1,4.135,131.048,2.634,131.613,127.515,144.573,0.000,0.000,541.878,130.485,10483.816,0,18.081
12,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:axon:1,13.645,371.705,49.259,360.323,274.873,546.617,0.000,0.000,5072.066,361.021,98130.131,0,60.031
13,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:axon background:1,13.645,131.328,5.845,128.250,126.040,185.582,0.000,0.000,1792.022,130.111,34670.567,0,60.031
14,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:growth cone:1,82.648,198.523,54.631,142.576,127.000,446.000,0.000,0.000,16407.463,186.000,317438.000,0,0.000
15,SUM_7f6597a8-8217-4121-bbcb-995e8633a185.tif:growth cone background:1,82.648,129.434,14.015,126.660,126.000,464.000,0.000,0.000,10697.429,128.000,206965.000,0,0.000
