 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:cell body:1,121.930,332.116,153.462,167.828,115.000,1291.000,0.000,0.000,40494.911,304.000,783462.000,0,0.000
2,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:nucleus:1,57.579,357.721,104.610,323.258,168.000,836.000,0.000,0.000,20597.378,342.500,398501.000,0,0.000
3,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:cytoplasm:1,64.350,309.206,183.676,167.828,115.000,1291.000,0.000,0.000,19897.534,224.000,384961.000,0,0.000
4,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:dendrite 1:1,0.000,110.000,0.000,110.000,110.000,110.000,45.640,1.421,5.686,110.000,110.000,1,0.000
5,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:dendrite 1 background:1,0.000,109.000,0.000,109.000,109.000,109.000,47.914,3.694,5.634,109.000,109.000,1,0.000
6,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:dendrite 2:1,0.000,110.000,0.000,110.000,110.000,110.000,45.640,1.421,5.686,110.000,110.000,1,0.000
7,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:dendrite 2 background:1,0.000,109.000,0.000,109.000,109.000,109.000,47.914,3.694,5.634,109.000,109.000,1,0.000
8,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:dendrite 3:1,0.000,110.000,0.000,110.000,110.000,110.000,45.640,1.421,5.686,110.000,110.000,1,0.000
9,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:dendrite 3 background:1,0.000,109.000,0.000,109.000,109.000,109.000,47.914,3.694,5.634,109.000,109.000,1,0.000
10,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:AIS:1,2.429,317.226,55.992,344.855,235.385,466.038,0.000,0.000,770.635,304.207,14909.617,0,10.650
11,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:AIS background:1,2.429,112.066,1.972,109.993,109.000,116.820,0.000,0.000,272.241,111.421,5267.094,0,10.650
12,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:axon:1,17.677,213.045,34.899,171.894,143.864,330.247,0.000,0.000,3765.992,209.263,72861.303,0,77.680
13,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:axon background:1,17.677,112.326,2.862,110.691,108.620,137.276,0.000,0.000,1985.578,111.816,38415.324,0,77.680
14,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:growth cone:1,47.552,157.674,43.273,128.328,110.000,518.000,0.000,0.000,7497.737,146.000,145060.000,0,0.000
15,SUM_15aaeb74-6195-49f4-9181-0fed3def37c2.tif:growth cone background:1,47.552,112.439,5.991,111.055,108.000,200.000,0.000,0.000,5346.725,111.000,103444.000,0,0.000
