 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:cell body:1,93.864,352.580,249.175,180.656,93.000,1453.000,0.000,0.000,33094.501,277.000,640285.000,0,0.000
2,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:nucleus:1,51.480,336.121,165.736,191.117,125.000,1217.000,0.000,0.000,17303.666,302.500,334777.000,0,0.000
3,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:cytoplasm:1,42.383,372.571,321.705,116.906,93.000,1453.000,0.000,0.000,15790.835,203.500,305508.000,0,0.000
4,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:dendrite 1:1,0.000,85.000,0.000,85.000,85.000,85.000,99.976,32.681,4.393,85.000,85.000,1,0.000
5,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:dendrite 1 background:1,0.000,89.000,0.000,89.000,89.000,89.000,102.250,34.955,4.600,89.000,89.000,1,0.000
6,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:dendrite 2:1,0.000,85.000,0.000,85.000,85.000,85.000,99.976,32.681,4.393,85.000,85.000,1,0.000
7,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:dendrite 2 background:1,0.000,89.000,0.000,89.000,89.000,89.000,102.250,34.955,4.600,89.000,89.000,1,0.000
8,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:dendrite 3:1,0.000,85.000,0.000,85.000,85.000,85.000,99.976,32.681,4.393,85.000,85.000,1,0.000
9,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:dendrite 3 background:1,0.000,89.000,0.000,89.000,89.000,89.000,102.250,34.955,4.600,89.000,89.000,1,0.000
10,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:AIS:1,2.481,388.128,89.710,316.200,282.443,596.688,0.000,0.000,962.938,359.893,18630.130,0,10.848
11,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:AIS background:1,2.481,88.331,1.294,87.080,85.355,91.127,0.000,0.000,219.148,88.254,4239.893,0,10.848
12,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:axon:1,12.457,304.451,79.302,223.838,170.957,614.818,0.000,0.000,3792.423,285.516,73372.654,0,54.614
13,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:axon background:1,12.457,114.063,112.803,85.719,84.217,852.984,0.000,0.000,1420.835,87.374,27489.132,0,54.614
14,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:growth cone:1,76.032,156.270,51.640,101.420,87.000,408.000,0.000,0.000,11881.478,144.000,229873.000,0,0.000
15,SUM_7dc0da9e-5f8c-45d3-bc68-7a1285633c97.tif:growth cone background:1,76.032,90.308,29.255,88.248,84.000,809.000,0.000,0.000,6866.275,88.000,132843.000,0,0.000
