 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:cell body:1,86.628,1223.629,591.057,856.467,214.000,3125.000,0.000,0.000,106000.145,1128.500,2050803.000,0,0.000
2,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:nucleus:1,54.685,1503.476,495.932,847.930,585.000,3125.000,0.000,0.000,82217.599,1511.500,1590678.000,0,0.000
3,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:cytoplasm:1,31.943,744.539,403.561,532.777,214.000,2280.000,0.000,0.000,23782.546,641.000,460125.000,0,0.000
4,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:dendrite 1:1,0.000,122.000,0.000,122.000,122.000,122.000,19.666,40.695,6.306,122.000,122.000,1,0.000
5,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:dendrite 1 background:1,0.000,122.000,0.000,122.000,122.000,122.000,21.939,42.969,6.306,122.000,122.000,1,0.000
6,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:dendrite 2:1,0.000,122.000,0.000,122.000,122.000,122.000,19.666,40.695,6.306,122.000,122.000,1,0.000
7,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:dendrite 2 background:1,0.000,122.000,0.000,122.000,122.000,122.000,21.939,42.969,6.306,122.000,122.000,1,0.000
8,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:dendrite 3:1,0.000,122.000,0.000,122.000,122.000,122.000,19.666,40.695,6.306,122.000,122.000,1,0.000
9,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:dendrite 3 background:1,0.000,122.000,0.000,122.000,122.000,122.000,21.939,42.969,6.306,122.000,122.000,1,0.000
10,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:AIS:1,2.171,652.067,183.901,487.378,458.433,1238.417,0.000,0.000,1415.546,583.446,27386.808,0,9.494
11,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:AIS background:1,2.171,130.590,5.963,131.497,121.803,153.827,0.000,0.000,283.492,130.118,5484.762,0,9.494
12,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:axon:1,7.960,491.202,149.911,385.819,319.493,1348.548,0.000,0.000,3909.882,457.904,75645.165,0,34.885
13,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:axon background:1,7.960,140.462,63.587,125.043,121.461,732.861,0.000,0.000,1118.049,127.772,21631.092,0,34.885
14,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:growth cone:1,40.264,303.807,86.896,220.797,145.000,649.000,0.000,0.000,12232.589,290.000,236666.000,0,0.000
15,SUM_b58f30cb-a906-4f6e-9a58-3da375841a20.tif:growth cone background:1,40.264,134.253,45.847,123.064,117.000,738.000,0.000,0.000,5405.596,124.000,104583.000,0,0.000
