 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_6_GC.tif:growth cone:1,106.682,22.658,12.531,16,7,108,2417.253,19,46767
2,MAX_SLC38A1_6_GC.tif:growth cone background:1,106.682,9.830,2.645,9,4,32,1048.680,9,20289
