 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_SLC38A1_3_BOTH.tif:cell body:1,87.506,107.175,47.214,140.000,11.000,189.000,0.000,0.000,9378.528,127.000,181448.000,0,0.000
2,MAX_SLC38A1_3_BOTH.tif:nucleus:1,36.233,136.612,18.827,135.000,38.000,189.000,0.000,0.000,4949.819,139.000,95765.000,0,0.000
3,MAX_SLC38A1_3_BOTH.tif:cytoplasm:1,51.274,86.374,50.095,140.000,11.000,183.000,0.000,0.000,4428.709,85.000,85683.000,0,0.000
4,MAX_SLC38A1_3_BOTH.tif:dendrite 1:1,0.000,9.000,0.000,9.000,9.000,9.000,15.194,49.676,0.465,9.000,9.000,1,0.000
5,MAX_SLC38A1_3_BOTH.tif:dendrite 1 background:1,0.000,12.000,0.000,12.000,12.000,12.000,17.468,51.949,0.620,12.000,12.000,1,0.000
6,MAX_SLC38A1_3_BOTH.tif:dendrite 2:1,0.000,9.000,0.000,9.000,9.000,9.000,15.194,49.676,0.465,9.000,9.000,1,0.000
7,MAX_SLC38A1_3_BOTH.tif:dendrite 2 background:1,0.000,12.000,0.000,12.000,12.000,12.000,17.468,51.949,0.620,12.000,12.000,1,0.000
8,MAX_SLC38A1_3_BOTH.tif:dendrite 3:1,0.000,9.000,0.000,9.000,9.000,9.000,15.194,49.676,0.465,9.000,9.000,1,0.000
9,MAX_SLC38A1_3_BOTH.tif:dendrite 3 background:1,0.000,12.000,0.000,12.000,12.000,12.000,17.468,51.949,0.620,12.000,12.000,1,0.000
10,MAX_SLC38A1_3_BOTH.tif:AIS:1,2.791,93.056,14.796,87.641,65.748,121.515,0.000,0.000,259.730,93.741,5025.036,0,12.215
11,MAX_SLC38A1_3_BOTH.tif:AIS background:1,2.791,12.313,2.196,10.444,8.766,18.001,0.000,0.000,34.367,12.240,664.896,0,12.215
12,MAX_SLC38A1_3_BOTH.tif:axon:1,15.558,62.731,31.497,28.004,12.556,134.243,0.000,0.000,975.952,54.409,18881.907,0,68.395
13,MAX_SLC38A1_3_BOTH.tif:axon background:1,15.558,11.603,2.167,9.887,7.110,19.922,0.000,0.000,180.522,11.171,3492.589,0,68.395
14,MAX_SLC38A1_3_BOTH.tif:growth cone:1,18.401,25.121,8.818,25.000,9.000,59.000,0.000,0.000,462.238,25.000,8943.000,0,0.000
15,MAX_SLC38A1_3_BOTH.tif:growth cone background:1,18.401,10.579,2.500,9.000,6.000,22.000,0.000,0.000,194.654,10.000,3766.000,0,0.000
