 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_SLC38A1_5_BOTH.tif:cell body:1,92.365,110.944,39.788,137.000,12.000,183.000,0.000,0.000,10247.338,121.000,198257.000,0,0.000
2,MAX_SLC38A1_5_BOTH.tif:nucleus:1,43.366,141.215,17.058,153.000,84.000,183.000,0.000,0.000,6123.841,143.000,118479.000,0,0.000
3,MAX_SLC38A1_5_BOTH.tif:cytoplasm:1,48.999,84.154,34.610,79.000,12.000,183.000,0.000,0.000,4123.497,82.000,79778.000,0,0.000
4,MAX_SLC38A1_5_BOTH.tif:dendrite 1:1,0.000,15.000,0.000,15.000,15.000,15.000,98.214,63.657,0.775,15.000,15.000,1,0.000
5,MAX_SLC38A1_5_BOTH.tif:dendrite 1 background:1,0.000,13.000,0.000,13.000,13.000,13.000,100.488,65.931,0.672,13.000,13.000,1,0.000
6,MAX_SLC38A1_5_BOTH.tif:dendrite 2:1,0.000,15.000,0.000,15.000,15.000,15.000,98.214,63.657,0.775,15.000,15.000,1,0.000
7,MAX_SLC38A1_5_BOTH.tif:dendrite 2 background:1,0.000,13.000,0.000,13.000,13.000,13.000,100.488,65.931,0.672,13.000,13.000,1,0.000
8,MAX_SLC38A1_5_BOTH.tif:dendrite 3:1,0.000,15.000,0.000,15.000,15.000,15.000,98.214,63.657,0.775,15.000,15.000,1,0.000
9,MAX_SLC38A1_5_BOTH.tif:dendrite 3 background:1,0.000,13.000,0.000,13.000,13.000,13.000,100.488,65.931,0.672,13.000,13.000,1,0.000
10,MAX_SLC38A1_5_BOTH.tif:AIS:1,3.205,94.635,10.835,82.442,72.338,118.945,0.000,0.000,303.269,94.481,5867.394,0,13.973
11,MAX_SLC38A1_5_BOTH.tif:AIS background:1,3.205,11.640,2.079,10.010,8.143,18.000,0.000,0.000,37.301,11.333,721.662,0,13.973
12,MAX_SLC38A1_5_BOTH.tif:axon:1,12.353,70.476,24.692,52.490,25.961,131.256,0.000,0.000,870.611,67.689,16843.867,0,54.192
13,MAX_SLC38A1_5_BOTH.tif:axon background:1,12.353,11.697,2.337,11.001,6.152,22.812,0.000,0.000,144.493,11.347,2795.534,0,54.192
14,MAX_SLC38A1_5_BOTH.tif:growth cone:1,51.997,39.263,16.093,35.000,9.000,103.000,0.000,0.000,2041.590,37.000,39499.000,0,0.000
15,MAX_SLC38A1_5_BOTH.tif:growth cone background:1,51.997,11.224,3.054,9.000,6.000,28.000,0.000,0.000,583.600,11.000,11291.000,0,0.000
