 ,Area,Mean,Min,Max,Length,file
1,0.026,21336.672,21336.672,21336.672,0.305,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
2,0.026,22178.283,22178.283,22178.283,0.369,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
3,0.154,14749.946,9323.689,20611.543,4.880,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
4,0.179,12239.322,9077.658,17225.609,6.121,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
5,0.128,13151.522,10115.995,19959.168,4.249,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
6,0.128,11681.546,6075.187,18958.002,4.313,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
7,0.077,9916.334,6537.727,16550.205,2.100,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
8,0.051,12053.537,9017.296,15089.778,1.495,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
9,0.051,13996.585,13487.006,14506.165,0.788,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
10,0.128,11224.782,8725.910,16991.264,3.992,5b2d1199-77c5-4452-9907-0f071fbe04ff.tif
