 ,Area,Mean,Min,Max,Length,file
1,0.077,16868.175,10501.284,23518.525,1.586,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
2,0.077,12860.739,10410.785,14649.424,1.638,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
3,0.077,15315.328,8561.658,23753.303,1.858,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
4,0.051,20381.379,11071.347,29691.412,0.853,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
5,0.026,28373.846,28373.846,28373.846,0.308,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
6,0.051,19258.957,13537.080,24980.834,1.355,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
7,0.026,25773.951,25773.951,25773.951,0.488,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
8,0.051,13306.089,10670.939,15941.239,0.511,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
9,0.102,15400.503,8216.725,23713.807,2.544,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
10,0.077,13469.892,6971.333,22830.602,1.727,39510620-1400-4a9a-9d8e-288e0217d4ce.tif
