 ,Area,Mean,Min,Max,Length,file
1,0.077,5795.930,4017.941,8553.757,1.978,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
2,0.051,6542.022,4894.062,8189.983,1.045,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
3,0.051,5694.677,5045.939,6343.415,1.431,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
4,0.077,5849.579,3982.327,8308.015,2.448,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
5,0.077,6414.177,3826.475,9205.953,2.190,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
6,0.102,4811.358,4021.281,6771.431,2.691,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
7,0.026,8364.804,8364.804,8364.804,0.327,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
8,0.102,4711.356,3360.138,7453.986,2.656,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
9,0.128,4422.560,3441.846,5707.443,3.522,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
10,0.102,5981.032,4673.430,7951.397,3.317,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
11,0.102,6108.465,4876.030,7442.622,2.670,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
12,0.077,6301.279,4235.477,8835.616,1.953,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
13,0.077,6367.214,4642.625,7650.717,2.380,e5011e2e-81cc-4456-9a93-9ac27f8a9363.tif
