 ,Area,Mean,Min,Max,Length,file
1,0.077,19330.891,15516.610,25034.023,1.986,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
2,0.077,14823.395,11520.470,20542.572,2.401,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
3,0.077,28222.455,9872.057,53940.680,2.211,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
4,0.077,21859.777,16027.367,32923.191,1.932,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
5,0.102,22199.964,12052.644,49933.898,2.806,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
6,0.051,25147.549,16406.129,33888.969,0.615,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
7,0.051,19880.029,13472.698,26287.359,0.599,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
8,0.051,18232.328,15492.183,20972.473,0.825,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
9,0.051,19220.974,11645.462,26796.486,1.281,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
10,0.026,40463.488,40463.488,40463.488,0.463,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
11,0.077,30494.189,24555.000,38843.684,1.982,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
12,0.051,20956.534,18492.008,23421.061,0.940,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
13,0.026,17818.240,17818.240,17818.240,0.491,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
14,0.051,22575.663,16106.817,29044.508,0.999,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
15,0.077,13947.902,8785.009,21409.406,2.188,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
16,0.077,17756.917,13213.281,25829.607,1.700,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
17,0.077,22917.475,14602.234,33180.191,1.788,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
18,0.154,14060.927,8162.394,28454.551,5.233,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
19,0.051,18688.442,13154.882,24222.002,0.723,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
20,0.051,17047.390,11546.416,22548.363,0.650,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
21,0.102,15294.724,10456.716,24630.213,2.663,3db2e801-82da-4ee3-a350-b9dbd92d6a9a.tif
