 ,Area,Mean,Min,Max,Length,file
1,0.128,13574.466,5529.757,17892.250,4.138,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
2,0.128,9740.318,5785.373,14878.851,4.111,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
3,0.051,11011.204,10767.126,11255.281,1.464,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
4,0.077,13264.409,5962.453,17751.223,2.184,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
5,0.051,10546.965,7790.319,13303.610,0.741,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
6,0.077,12824.801,12060.893,13721.616,1.644,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
7,0.051,12798.695,9336.700,16260.689,1.425,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
8,0.077,12162.315,8985.414,13853.680,1.625,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
9,0.128,8418.292,4630.536,11346.509,3.952,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
10,0.128,9365.635,5114.528,15245.293,3.767,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
11,0.102,9714.524,6772.842,16928.133,2.553,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
12,0.026,10773.932,10773.932,10773.932,0.316,ed3483d2-af11-4af3-a993-f3ff3f58eccb.tif
