 ,Area,Mean,Min,Max,Length,file
1,0.051,16389.662,11103.564,21675.760,0.690,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
2,0.051,10044.293,8559.004,11529.583,1.005,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
3,0.051,8828.406,7165.633,10491.178,1.321,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
4,0.128,5841.378,4350.143,7928.394,3.647,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
5,0.051,14295.001,9756.417,18833.586,1.264,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
6,0.102,8364.410,6196.887,13564.568,2.556,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
7,0.051,10152.109,6362.333,13941.885,1.176,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
8,0.051,11302.458,7716.670,14888.246,0.639,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
9,0.051,11937.430,9148.971,14725.890,0.705,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
10,0.154,7502.845,4317.384,12724.562,5.361,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
11,0.077,11415.859,8683.775,12880.287,1.906,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
12,0.051,10940.725,5290.234,16591.217,1.286,bb0d26f9-5d01-41a3-8e89-717aa1252147.tif
