 ,Area,Mean,Min,Max,Length,file
1,0.051,21325.153,16785.945,25864.361,1.270,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
2,0.077,15714.632,9976.516,26066.541,1.672,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
3,0.051,17209.391,10684.554,23734.229,0.675,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
4,0.051,20667.981,9817.811,31518.152,1.131,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
5,0.051,24268.004,17884.689,30651.318,0.505,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
6,0.128,16348.797,8567.516,32911.652,3.863,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
7,0.077,19551.398,8134.824,36175.215,2.237,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
8,0.128,16170.259,7987.836,25618.418,4.452,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
9,0.051,20039.011,11633.287,28444.734,0.621,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
10,0.154,17015.047,8632.556,33263.918,4.985,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
11,0.077,19082.589,8820.237,39022.520,1.736,ff5ff0e6-2422-408c-9d97-e98d7312b027.tif
