 ,Area,Mean,Min,Max,Length,file
1,0.051,9567.938,6789.762,12346.113,1.168,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
2,0.051,8802.582,5471.577,12133.588,1.217,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
3,0.051,6938.098,5244.356,8631.840,1.180,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
4,0.051,5774.177,4577.285,6971.069,0.578,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
5,0.051,6700.826,4618.737,8782.916,1.446,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
6,0.051,9407.676,6745.466,12069.886,0.538,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
7,0.051,8919.726,6350.272,11489.179,0.726,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
8,0.051,6280.382,5694.217,6866.546,0.850,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
9,0.051,8644.949,6604.008,10685.891,0.523,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
10,0.026,8758.679,8758.679,8758.679,0.409,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
11,0.051,6487.805,5667.887,7307.724,0.574,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
12,0.051,7290.026,5619.909,8960.144,0.590,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
13,0.026,11193.194,11193.194,11193.194,0.409,9e282623-ef6f-453c-be90-2ba17cc3bb3b.tif
