 ,Area,Mean,Min,Max,Length,file
1,0.102,28951.555,12529.171,55413.934,2.729,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
2,0.102,30668.998,9382.339,57238.793,3.281,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
3,0.077,26981.455,16918.033,32107.422,1.557,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
4,0.102,35866.066,22097.229,56911.328,2.602,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
5,0.077,40796.699,28049.502,63672.727,2.157,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
6,0.077,46811.116,40759.332,51468.738,1.802,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
7,0.051,28245.409,15750.419,40740.398,0.865,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
8,0.051,40264.263,23217.256,57311.270,0.752,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
9,0.179,31948.105,22914.869,51768.176,5.629,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
10,0.026,63649.504,63649.504,63649.504,0.348,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
11,0.026,33863.988,33863.988,33863.988,0.460,1383ee0a-ba69-4e97-903a-5be41c44a213.tif
