 ,Area,Mean,Min,Max,Length,file
1,0.026,16445.363,16445.363,16445.363,0.308,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
2,0.026,15524.838,15524.838,15524.838,0.234,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
3,0.026,15110.516,15110.516,15110.516,0.338,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
4,0.026,12454.759,12454.759,12454.759,0.456,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
5,0.026,16564.004,16564.004,16564.004,0.345,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
6,0.051,10754.627,7518.769,13990.486,0.800,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
7,0.026,12401.244,12401.244,12401.244,0.273,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
8,0.026,15349.968,15349.968,15349.968,0.432,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
9,0.026,14435.854,14435.854,14435.854,0.273,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
10,0.026,14894.199,14894.199,14894.199,0.227,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
11,0.077,7240.867,5527.116,8535.842,1.981,88f1459c-b6e9-4796-b8ef-c2c64466f722.tif
