 ,Area,Mean,Min,Max,Length,file
1,0.051,38940.943,29682.484,48199.402,1.049,3288463b-0d49-4d2d-871b-4b760ec18587.tif
2,0.051,32826.628,29109.467,36543.789,0.622,3288463b-0d49-4d2d-871b-4b760ec18587.tif
3,0.051,27582.661,22680.359,32484.963,0.509,3288463b-0d49-4d2d-871b-4b760ec18587.tif
4,0.077,24307.757,16540.777,38758.547,2.446,3288463b-0d49-4d2d-871b-4b760ec18587.tif
5,0.128,17783.859,13508.349,25249.848,3.691,3288463b-0d49-4d2d-871b-4b760ec18587.tif
6,0.128,22976.562,14555.018,33720.094,3.667,3288463b-0d49-4d2d-871b-4b760ec18587.tif
7,0.026,32024.742,32024.742,32024.742,0.416,3288463b-0d49-4d2d-871b-4b760ec18587.tif
8,0.077,21918.654,16753.107,31133.666,1.663,3288463b-0d49-4d2d-871b-4b760ec18587.tif
9,0.102,27785.261,24638.078,31508.479,2.949,3288463b-0d49-4d2d-871b-4b760ec18587.tif
10,0.102,26001.057,16015.234,35730.688,2.688,3288463b-0d49-4d2d-871b-4b760ec18587.tif
11,0.051,32126.144,30347.182,33905.105,0.584,3288463b-0d49-4d2d-871b-4b760ec18587.tif
12,0.051,25465.444,19010.008,31920.881,1.265,3288463b-0d49-4d2d-871b-4b760ec18587.tif
13,0.077,32000.863,22970.115,48235.367,1.593,3288463b-0d49-4d2d-871b-4b760ec18587.tif
14,0.051,35032.899,26459.021,43606.777,0.972,3288463b-0d49-4d2d-871b-4b760ec18587.tif
15,0.051,25711.447,23164.445,28258.449,1.110,3288463b-0d49-4d2d-871b-4b760ec18587.tif
16,0.026,40432.582,40432.582,40432.582,0.391,3288463b-0d49-4d2d-871b-4b760ec18587.tif
17,0.077,41003.581,27312.865,48925.004,2.302,3288463b-0d49-4d2d-871b-4b760ec18587.tif
