 ,Area,Mean,Min,Max,Length,file
1,0.026,58053.043,58053.043,58053.043,0.425,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
2,0.077,35175.321,15463.481,65520.121,1.637,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
3,0.051,38156.467,18857.129,57455.805,0.979,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
4,0.077,38599.850,23249.082,63664.531,1.706,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
5,0.051,38427.949,21185.695,55670.203,0.692,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
6,0.051,48359.937,31184.873,65535.000,0.761,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
7,0.102,28925.927,13929.604,60339.863,2.613,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
8,0.102,28040.627,19751.121,44911.117,3.072,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
9,0.051,37460.928,18467.027,56454.828,0.770,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
10,0.026,60345.441,60345.441,60345.441,0.443,92fb39a1-5f3f-4e9b-847f-8423e7696468.tif
