 ,Area,Mean,Min,Max,Length,file
1,0.077,38010.495,20351.346,62195.766,1.529,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
2,0.077,33851.325,16114.301,62303.512,1.621,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
3,0.077,24868.509,12876.492,42938.184,2.404,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
4,0.102,28777.722,20343.070,44830.488,2.639,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
5,0.077,21354.774,12431.468,38721.895,2.332,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
6,0.128,19070.131,9972.694,45662.457,3.686,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
7,0.051,25476.179,13119.775,37832.582,0.771,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
8,0.077,23688.131,13187.245,30458.852,1.565,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
9,0.026,33642.031,33642.031,33642.031,0.386,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
10,0.077,20613.311,10391.059,38720.316,2.167,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
11,0.051,27870.809,15107.367,40634.250,0.597,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
12,0.077,21367.984,11530.240,30139.682,2.294,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
13,0.128,16989.710,12017.970,34417.352,3.875,599b2791-9f09-4ef7-ad1c-d90c29047721.tif
