 ,Area,Mean,Min,Max,Length,file
1,0.077,6958.047,4078.520,10107.798,1.864,6206848f-243f-4b5d-904b-d9803d298b57.tif
2,0.077,7286.552,4206.649,12833.982,2.209,6206848f-243f-4b5d-904b-d9803d298b57.tif
3,0.128,6740.066,4342.406,10476.528,3.668,6206848f-243f-4b5d-904b-d9803d298b57.tif
4,0.077,10018.042,9016.147,11825.081,2.474,6206848f-243f-4b5d-904b-d9803d298b57.tif
5,0.102,5043.978,3533.374,8270.476,2.536,6206848f-243f-4b5d-904b-d9803d298b57.tif
6,0.102,4819.101,4367.441,5239.791,2.506,6206848f-243f-4b5d-904b-d9803d298b57.tif
7,0.102,4777.325,3473.206,6133.192,2.739,6206848f-243f-4b5d-904b-d9803d298b57.tif
8,0.077,4664.764,3600.646,6318.015,2.440,6206848f-243f-4b5d-904b-d9803d298b57.tif
9,0.077,4568.606,3173.192,7091.724,2.402,6206848f-243f-4b5d-904b-d9803d298b57.tif
10,0.026,7075.121,7075.121,7075.121,0.330,6206848f-243f-4b5d-904b-d9803d298b57.tif
